TimeInterval,TradeCount,Volume,NYSE MKT,NYSE Arca SM,NASDAQ OMX BX,BATS,National,NASDAQ,CBOE,Direct Edge X,NASDAQ OMX PSX,BATS Y,Direct Edge A
2014-03-13 12:07:35,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 12:07:40,2,200,0,200,0,0,0,0,0,0,0,0,0
2014-03-13 12:07:41,57,22648,0,2304,0,1711,0,12241,200,4494,200,100,1398
2014-03-13 12:07:58,2,200,0,0,100,0,0,0,0,100,0,0,0
2014-03-13 12:08:07,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 12:09:06,1,4,0,0,4,0,0,0,0,0,0,0,0
2014-03-13 12:09:10,5,1296,0,0,296,0,0,0,0,0,0,200,800
2014-03-13 12:09:26,2,100,0,0,0,2,0,98,0,0,0,0,0
2014-03-13 12:09:54,2,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 12:10:02,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 12:10:10,2,200,0,0,100,0,100,0,0,0,0,0,0
2014-03-13 12:11:21,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 12:11:25,1,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 12:11:26,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 12:11:34,2,300,0,0,0,0,0,0,0,0,0,0,300
2014-03-13 12:11:45,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 12:12:13,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 12:12:34,3,342,0,0,0,0,0,50,0,0,0,292,0
2014-03-13 12:12:46,12,1400,0,0,500,0,0,0,0,0,0,600,300
2014-03-13 12:13:32,1,78,0,0,78,0,0,0,0,0,0,0,0
2014-03-13 12:14:03,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 12:14:07,129,28467,500,3613,522,6500,100,13476,100,901,300,1008,1447
2014-03-13 12:14:16,81,32544,0,5550,431,9296,0,14009,0,800,0,600,1858
2014-03-13 12:14:18,2,200,0,100,100,0,0,0,0,0,0,0,0
2014-03-13 12:14:24,9,1709,0,0,109,0,0,0,0,0,0,800,800
2014-03-13 12:14:29,1,3,0,0,0,0,0,0,0,0,0,3,0
2014-03-13 12:15:03,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 12:15:21,3,300,0,0,0,100,0,100,0,0,0,0,100
2014-03-13 12:15:29,3,1700,0,0,0,0,0,1700,0,0,0,0,0
2014-03-13 12:15:35,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 12:15:40,3,110,0,0,10,100,0,0,0,0,0,0,0
2014-03-13 12:15:49,26,4144,0,707,0,1005,0,2107,200,101,0,0,24
2014-03-13 12:16:28,3,93,0,0,0,0,0,0,0,0,0,0,93
2014-03-13 12:16:46,73,24691,300,3600,1590,4300,0,11400,0,1901,1000,400,200
2014-03-13 12:16:57,5,500,0,0,100,100,0,0,0,0,0,200,100
2014-03-13 12:17:12,2,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 12:17:18,1,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 12:17:25,2,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 12:17:28,7,700,0,0,100,0,0,500,0,0,0,0,100
2014-03-13 12:17:31,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 12:17:51,104,36895,100,2600,1500,6900,100,19512,200,3083,300,2000,600
2014-03-13 12:18:01,62,23622,0,3019,200,8900,0,9700,0,1503,100,100,100
2014-03-13 12:18:05,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 12:18:08,2,300,0,300,0,0,0,0,0,0,0,0,0
2014-03-13 12:18:14,6,800,0,0,0,300,0,500,0,0,0,0,0
2014-03-13 12:18:23,2,200,0,0,100,0,0,0,0,0,0,0,100
2014-03-13 12:18:40,40,14297,0,3000,0,4200,0,5400,0,804,200,200,493
2014-03-13 12:18:51,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 12:20:05,7,1505,0,0,1400,0,0,5,0,0,0,100,0
2014-03-13 12:20:06,2,200,0,0,0,100,0,0,0,0,0,100,0
2014-03-13 12:20:30,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:20:38,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 12:20:59,1,2,0,2,0,0,0,0,0,0,0,0,0
2014-03-13 12:22:04,6,1000,0,0,0,0,0,300,0,0,0,500,200
2014-03-13 12:22:05,4,400,0,0,100,0,0,0,0,0,0,0,300
2014-03-13 12:22:06,1,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 12:22:08,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 12:22:11,2,200,0,0,0,0,0,100,0,0,0,100,0
2014-03-13 12:22:20,2,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 12:22:25,2,300,0,0,0,0,0,300,0,0,0,0,0
2014-03-13 12:22:31,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:22:32,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 12:22:47,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 12:23:02,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 12:23:16,36,4608,0,1000,0,801,0,2495,0,312,0,0,0
2014-03-13 12:23:22,76,20468,0,3408,400,4757,0,8501,100,1102,500,400,1300
2014-03-13 12:23:26,4,400,0,0,0,0,0,0,0,0,0,100,300
2014-03-13 12:24:28,3,300,0,0,0,0,0,0,0,0,0,200,100
2014-03-13 12:24:32,1,2,0,0,0,0,0,0,0,0,0,2,0
2014-03-13 12:24:36,1,198,0,0,0,0,0,0,0,0,0,198,0
2014-03-13 12:24:52,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 12:25:05,1,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 12:25:27,2,200,0,0,100,0,0,0,0,100,0,0,0
2014-03-13 12:25:41,9,2400,0,0,0,0,0,1900,0,0,100,0,400
2014-03-13 12:26:07,2,200,0,0,0,0,0,100,0,0,0,0,100
2014-03-13 12:26:14,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 12:26:32,1,400,0,0,0,0,0,0,0,0,0,400,0
2014-03-13 12:26:33,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:27:00,2,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 12:27:51,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 12:28:37,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:28:38,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 12:28:43,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 12:29:17,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 12:29:18,2,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 12:29:28,2,800,0,0,800,0,0,0,0,0,0,0,0
2014-03-13 12:29:32,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 12:29:35,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 12:31:08,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 12:31:09,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 12:31:17,4,500,0,100,400,0,0,0,0,0,0,0,0
2014-03-13 12:31:50,1,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 12:32:01,14,2107,0,0,707,0,0,600,0,0,0,400,400
2014-03-13 12:32:05,4,400,0,0,0,0,0,400,0,0,0,0,0
2014-03-13 12:32:23,1,300,0,0,300,0,0,0,0,0,0,0,0
2014-03-13 12:33:28,2,200,0,0,0,100,0,100,0,0,0,0,0
2014-03-13 12:33:39,1,95,0,0,0,0,0,0,0,95,0,0,0
2014-03-13 12:33:54,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 12:34:15,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 12:34:32,2,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 12:34:46,1,31,0,0,0,0,0,0,0,0,0,0,31
2014-03-13 12:34:53,48,16984,0,2400,900,9804,0,2471,0,605,0,204,600
2014-03-13 12:34:55,1,1,0,0,0,0,0,0,0,1,0,0,0
2014-03-13 12:35:00,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 12:35:15,6,1100,0,0,200,0,0,0,0,0,0,300,600
2014-03-13 12:35:17,34,7807,0,700,0,1800,0,3900,0,907,0,400,100
2014-03-13 12:35:19,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 12:35:25,3,93,0,0,0,0,0,0,0,0,0,0,93
2014-03-13 12:35:34,7,593,0,0,100,300,0,0,0,0,0,0,193
2014-03-13 12:35:35,1,11,0,0,11,0,0,0,0,0,0,0,0
2014-03-13 12:36:09,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 12:36:26,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 12:36:40,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 12:36:42,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 12:37:11,12,1600,0,0,1000,200,0,0,0,0,0,0,400
2014-03-13 12:37:15,2,200,0,0,0,0,0,0,0,0,0,100,100
2014-03-13 12:37:17,11,1700,0,0,0,1300,0,0,0,300,0,100,0
2014-03-13 12:37:20,1,3,0,0,0,0,0,0,0,3,0,0,0
2014-03-13 12:37:45,4,700,0,0,0,0,0,500,0,0,0,100,100
2014-03-13 12:37:46,41,7398,100,3200,400,201,0,2700,0,97,700,0,0
2014-03-13 12:37:48,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 12:37:49,2,200,0,0,100,0,0,0,0,0,0,0,100
2014-03-13 12:38:09,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 12:38:48,4,700,0,0,0,0,0,0,0,0,0,200,500
2014-03-13 12:38:51,33,35539,0,600,25,1000,100,4202,0,29212,100,100,200
2014-03-13 12:38:52,1,3000,0,0,0,0,0,0,0,3000,0,0,0
2014-03-13 12:38:54,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 12:38:55,19,4130,0,0,400,1400,0,100,0,1000,0,400,830
2014-03-13 12:38:56,1,2,0,2,0,0,0,0,0,0,0,0,0
2014-03-13 12:38:58,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 12:39:09,1,200,0,0,0,0,0,200,0,0,0,0,0
2014-03-13 12:39:12,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 12:39:13,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 12:39:17,2,91,0,91,0,0,0,0,0,0,0,0,0
2014-03-13 12:39:30,11,3700,0,100,0,700,0,800,0,2000,0,100,0
2014-03-13 12:40:26,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 12:40:31,1,86,0,0,0,0,0,0,0,0,0,0,86
2014-03-13 12:40:42,2,200,0,0,100,0,0,0,0,0,0,100,0
2014-03-13 12:40:43,9,2100,0,0,0,0,0,2000,0,0,0,0,100
2014-03-13 12:40:44,3,280,0,0,0,0,0,180,0,0,100,0,0
2014-03-13 12:40:53,14,1902,0,800,0,501,0,200,0,401,0,0,0
2014-03-13 12:41:21,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:41:23,14,1580,0,217,100,502,0,758,0,3,0,0,0
2014-03-13 12:41:26,1,300,0,0,0,0,0,300,0,0,0,0,0
2014-03-13 12:41:41,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 12:42:54,7,1100,0,0,200,0,0,100,0,0,0,800,0
2014-03-13 12:43:07,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 12:43:14,6,1062,0,0,700,0,0,0,0,0,0,162,200
2014-03-13 12:43:15,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 12:44:00,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 12:44:26,5,1223,0,1200,23,0,0,0,0,0,0,0,0
2014-03-13 12:44:36,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 12:45:08,4,400,0,100,0,0,0,300,0,0,0,0,0
2014-03-13 12:45:20,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 12:45:40,37,9512,0,802,200,2698,0,3100,0,1501,400,500,311
2014-03-13 12:46:22,1,70,0,0,0,0,0,70,0,0,0,0,0
2014-03-13 12:46:34,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 12:46:49,2,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 12:47:40,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 12:47:56,17,2400,0,0,400,0,0,900,0,0,0,600,500
2014-03-13 12:47:57,5,1400,0,0,0,0,0,1300,0,0,0,100,0
2014-03-13 12:48:07,21,3214,0,600,0,1113,0,900,0,501,100,0,0
2014-03-13 12:48:17,1,26,0,0,0,0,0,0,0,0,0,0,26
2014-03-13 12:49:47,45,10701,0,1813,100,1896,0,3900,0,1304,0,600,1088
2014-03-13 12:50:13,2,200,0,0,0,100,0,0,0,0,0,0,100
2014-03-13 12:50:31,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 12:51:47,4,410,0,0,410,0,0,0,0,0,0,0,0
2014-03-13 12:52:12,2,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 12:52:55,12,1590,0,0,290,0,0,0,0,0,0,200,1100
2014-03-13 12:53:51,4,300,0,0,200,0,0,100,0,0,0,0,0
2014-03-13 12:55:08,16,1970,0,100,728,100,0,0,0,0,0,0,1042
2014-03-13 12:55:43,2,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 12:55:46,1,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 12:55:52,1,700,0,0,0,0,0,700,0,0,0,0,0
2014-03-13 12:56:10,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 12:56:11,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:56:20,1,10,0,0,0,0,0,10,0,0,0,0,0
2014-03-13 12:56:57,41,6897,0,803,100,2004,0,2690,0,1000,0,300,0
2014-03-13 12:57:00,2,400,0,400,0,0,0,0,0,0,0,0,0
2014-03-13 12:57:16,6,700,0,0,0,0,0,700,0,0,0,0,0
2014-03-13 12:57:20,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 12:57:26,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 12:57:39,2,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 12:57:52,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 12:58:26,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 12:58:59,2,200,0,0,0,0,0,100,0,0,0,100,0
2014-03-13 12:59:21,2,200,0,0,100,0,0,0,0,0,0,100,0
2014-03-13 12:59:23,51,5450,0,1001,600,705,0,742,0,1002,0,600,800
2014-03-13 12:59:25,3,201,0,0,100,0,0,0,0,1,0,0,100
2014-03-13 12:59:28,2,200,0,0,100,0,0,0,0,0,0,0,100
2014-03-13 12:59:34,1,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 12:59:53,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:00:00,47,10138,0,902,202,1500,0,5329,0,105,200,500,1400
2014-03-13 13:00:11,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:00:25,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 13:00:51,4,500,0,0,300,0,0,0,0,0,0,100,100
2014-03-13 13:00:57,3,100,0,0,23,0,0,0,0,0,0,0,77
2014-03-13 13:01:00,35,12527,0,1804,0,2300,0,7800,0,500,100,0,23
2014-03-13 13:01:01,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:01:02,5,500,0,0,100,0,0,400,0,0,0,0,0
2014-03-13 13:01:03,3,243,0,0,0,0,243,0,0,0,0,0,0
2014-03-13 13:01:05,2,500,0,0,0,0,0,400,0,0,0,100,0
2014-03-13 13:01:06,3,1000,0,200,0,0,0,800,0,0,0,0,0
2014-03-13 13:01:07,15,1728,0,400,0,303,0,800,0,125,100,0,0
2014-03-13 13:01:21,1,300,0,0,0,300,0,0,0,0,0,0,0
2014-03-13 13:01:45,17,6501,0,400,0,200,0,5500,0,401,0,0,0
2014-03-13 13:01:46,2,104,0,100,4,0,0,0,0,0,0,0,0
2014-03-13 13:01:48,11,1121,0,0,300,0,0,0,0,321,0,100,400
2014-03-13 13:01:49,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:01:50,1,2700,0,0,0,0,0,0,0,2700,0,0,0
2014-03-13 13:01:55,1,1300,0,0,0,0,0,0,0,1300,0,0,0
2014-03-13 13:02:03,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:02:19,11,1401,0,0,196,0,0,0,0,0,0,305,900
2014-03-13 13:02:24,2,301,0,0,100,0,0,0,0,0,0,201,0
2014-03-13 13:02:35,1,400,0,0,0,0,0,0,0,0,0,400,0
2014-03-13 13:03:05,4,500,0,0,0,200,0,0,0,0,200,0,100
2014-03-13 13:03:06,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:03:12,2,300,0,0,0,200,0,0,0,0,0,100,0
2014-03-13 13:03:14,3,1459,0,0,0,0,0,0,0,1459,0,0,0
2014-03-13 13:03:35,3,1500,1300,0,0,0,100,0,0,0,0,100,0
2014-03-13 13:03:45,2,200,0,0,0,0,0,0,0,0,0,199,1
2014-03-13 13:03:46,3,136,0,0,0,0,0,0,0,0,0,0,136
2014-03-13 13:04:07,1,200,0,200,0,0,0,0,0,0,0,0,0
2014-03-13 13:04:18,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:04:22,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:04:37,1,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 13:04:39,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 13:04:41,13,1900,0,0,0,0,0,1600,0,0,0,100,200
2014-03-13 13:04:42,2,400,0,400,0,0,0,0,0,0,0,0,0
2014-03-13 13:04:43,1,500,0,500,0,0,0,0,0,0,0,0,0
2014-03-13 13:04:47,2,200,0,0,0,0,0,0,0,0,0,100,100
2014-03-13 13:04:52,2,300,0,200,0,0,0,0,0,0,100,0,0
2014-03-13 13:05:07,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:05:22,1,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 13:05:32,3,200,0,0,0,0,0,0,0,0,0,89,111
2014-03-13 13:05:58,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:06:01,3,2000,0,0,0,0,0,0,0,2000,0,0,0
2014-03-13 13:06:04,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:06:33,53,11234,300,2005,700,3300,100,4029,0,800,0,0,0
2014-03-13 13:06:34,1,1,0,0,1,0,0,0,0,0,0,0,0
2014-03-13 13:06:37,2,680,300,0,0,380,0,0,0,0,0,0,0
2014-03-13 13:06:39,28,5300,0,1605,0,1323,200,1168,0,1004,0,0,0
2014-03-13 13:06:41,5,900,300,0,0,500,0,0,0,0,0,100,0
2014-03-13 13:07:09,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:07:10,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:07:24,24,6200,300,0,0,301,0,5299,0,100,0,200,0
2014-03-13 13:07:25,2,158,0,0,100,0,0,0,0,0,0,58,0
2014-03-13 13:08:01,2,200,0,0,0,200,0,0,0,0,0,0,0
2014-03-13 13:08:22,35,10669,600,1500,100,701,100,6710,0,502,0,243,213
2014-03-13 13:08:24,8,513,0,0,0,2,0,0,0,405,0,0,106
2014-03-13 13:08:33,10,3601,300,200,0,101,0,1900,0,1100,0,0,0
2014-03-13 13:08:39,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:08:40,10,2904,300,900,0,302,0,1300,0,102,0,0,0
2014-03-13 13:08:43,1,2,0,0,0,2,0,0,0,0,0,0,0
2014-03-13 13:08:57,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:09:19,3,400,0,0,0,200,0,0,0,0,0,0,200
2014-03-13 13:09:27,2,1000,0,0,0,0,0,900,0,0,100,0,0
2014-03-13 13:09:30,3,1000,0,0,0,0,0,1000,0,0,0,0,0
2014-03-13 13:09:31,65,20186,300,1792,700,9705,100,4690,0,999,0,1200,700
2014-03-13 13:10:00,3,600,0,0,100,400,0,0,0,100,0,0,0
2014-03-13 13:10:19,5,2001,0,1001,0,0,0,900,0,0,0,100,0
2014-03-13 13:10:31,1,500,0,500,0,0,0,0,0,0,0,0,0
2014-03-13 13:10:48,3,700,0,0,0,0,0,700,0,0,0,0,0
2014-03-13 13:10:53,2,300,0,300,0,0,0,0,0,0,0,0,0
2014-03-13 13:11:26,26,4602,0,400,0,2600,0,1200,0,402,0,0,0
2014-03-13 13:11:28,2,200,0,200,0,0,0,0,0,0,0,0,0
2014-03-13 13:11:34,17,4903,0,200,0,403,100,3100,0,400,0,700,0
2014-03-13 13:11:35,2,1000,0,0,0,0,0,1000,0,0,0,0,0
2014-03-13 13:11:40,3,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:12:01,2,200,0,0,100,0,0,0,0,0,0,100,0
2014-03-13 13:12:09,26,2508,0,402,100,1002,0,700,0,204,0,0,100
2014-03-13 13:12:11,2,200,0,0,100,0,0,0,0,0,0,100,0
2014-03-13 13:12:13,2,200,0,0,100,0,0,0,0,0,0,100,0
2014-03-13 13:12:33,11,611,0,0,100,300,0,0,0,211,0,0,0
2014-03-13 13:12:34,27,3599,0,1500,0,310,0,997,0,792,0,0,0
2014-03-13 13:13:22,1,700,0,0,0,0,0,0,0,0,0,700,0
2014-03-13 13:13:29,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 13:13:40,3,600,0,0,0,0,0,600,0,0,0,0,0
2014-03-13 13:13:41,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:13:56,18,2903,0,703,100,0,100,1900,0,0,0,100,0
2014-03-13 13:14:08,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:14:20,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:14:39,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:14:40,1,200,0,200,0,0,0,0,0,0,0,0,0
2014-03-13 13:14:49,6,1000,0,0,0,0,0,1000,0,0,0,0,0
2014-03-13 13:14:50,4,800,0,0,0,800,0,0,0,0,0,0,0
2014-03-13 13:14:52,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:15:03,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:15:08,21,3502,0,900,0,800,0,1300,0,502,0,0,0
2014-03-13 13:15:13,88,27050,300,2152,3200,5400,0,9000,0,1898,0,3200,1900
2014-03-13 13:15:14,5,831,0,0,131,0,0,0,0,0,0,100,600
2014-03-13 13:15:42,44,8717,0,2206,1000,1800,0,1611,0,0,0,1100,1000
2014-03-13 13:15:44,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:15:46,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:15:56,4,500,300,0,0,200,0,0,0,0,0,0,0
2014-03-13 13:15:59,44,6407,300,505,300,910,100,3590,0,402,0,200,100
2014-03-13 13:16:53,1,13,0,0,0,0,0,0,0,13,0,0,0
2014-03-13 13:17:26,1,50,0,0,0,0,0,0,0,0,0,0,50
2014-03-13 13:17:29,1,100,100,0,0,0,0,0,0,0,0,0,0
2014-03-13 13:17:30,7,2100,0,0,100,1900,0,0,0,0,100,0,0
2014-03-13 13:17:50,2,800,0,0,0,0,0,700,0,0,0,100,0
2014-03-13 13:18:27,4,500,0,100,0,0,0,100,0,300,0,0,0
2014-03-13 13:19:16,12,1800,300,0,100,900,0,400,0,0,0,100,0
2014-03-13 13:19:26,27,5812,0,1702,0,102,0,953,0,3055,0,0,0
2014-03-13 13:19:39,1,700,0,0,0,0,0,700,0,0,0,0,0
2014-03-13 13:19:40,26,3734,0,609,0,1700,0,922,0,503,0,0,0
2014-03-13 13:19:43,2,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:19:44,3,300,0,0,0,200,0,0,0,100,0,0,0
2014-03-13 13:19:51,3,500,0,0,0,400,0,0,0,100,0,0,0
2014-03-13 13:19:53,2,200,0,100,0,0,0,100,0,0,0,0,0
2014-03-13 13:20:00,15,1329,0,525,0,304,0,500,0,0,0,0,0
2014-03-13 13:20:11,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:20:13,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:20:36,7,700,0,0,200,0,100,0,0,0,0,300,100
2014-03-13 13:20:52,1,40,0,0,0,0,0,0,0,0,0,40,0
2014-03-13 13:20:55,1,100,100,0,0,0,0,0,0,0,0,0,0
2014-03-13 13:21:52,2,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 13:22:03,53,12941,400,2643,1384,1404,100,5209,0,1401,0,200,200
2014-03-13 13:22:24,4,704,500,100,4,0,0,0,0,0,0,0,100
2014-03-13 13:22:38,1,300,0,300,0,0,0,0,0,0,0,0,0
2014-03-13 13:22:44,7,2100,100,0,0,1200,0,500,0,100,200,0,0
2014-03-13 13:22:54,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 13:23:04,3,1000,0,0,0,1000,0,0,0,0,0,0,0
2014-03-13 13:23:24,14,2604,0,500,200,4,0,1400,0,500,0,0,0
2014-03-13 13:23:40,4,1100,0,0,1100,0,0,0,0,0,0,0,0
2014-03-13 13:23:48,5,1000,0,0,1000,0,0,0,0,0,0,0,0
2014-03-13 13:23:51,5,700,0,0,0,0,0,700,0,0,0,0,0
2014-03-13 13:23:53,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:23:56,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:24:13,3,300,0,0,100,0,0,0,0,200,0,0,0
2014-03-13 13:24:28,12,1500,0,0,500,500,0,0,0,0,0,0,500
2014-03-13 13:24:31,9,1000,0,0,0,804,0,0,0,96,0,100,0
2014-03-13 13:24:41,2,1300,0,0,0,0,0,1300,0,0,0,0,0
2014-03-13 13:24:44,23,3814,300,103,0,707,0,1500,0,704,200,200,100
2014-03-13 13:24:45,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:24:56,3,435,0,0,35,0,0,300,0,0,0,100,0
2014-03-13 13:25:00,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 13:25:11,6,500,0,0,0,400,0,0,0,0,0,100,0
2014-03-13 13:25:15,1,300,0,0,300,0,0,0,0,0,0,0,0
2014-03-13 13:25:17,3,800,700,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:25:23,45,8206,0,1800,500,1706,0,2300,300,1600,0,0,0
2014-03-13 13:25:28,5,2000,0,0,100,0,0,0,0,1900,0,0,0
2014-03-13 13:25:30,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:25:37,1,500,500,0,0,0,0,0,0,0,0,0,0
2014-03-13 13:25:39,3,500,0,0,0,100,0,400,0,0,0,0,0
2014-03-13 13:25:40,2,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 13:26:00,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:26:21,10,1100,100,100,0,100,100,500,0,0,0,200,0
2014-03-13 13:26:43,40,10925,0,1715,0,3506,0,1700,100,3904,0,0,0
