TimeInterval,TradeCount,Volume,Chicago,NASDAQ OMX BX,National,Direct Edge A,BATS,NASDAQ OMX PSX,Direct Edge X,NYSE Arca SM,CBOE,NASDAQ,BATS Y 
2014-03-13 15:09:34,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 15:09:38,1,60,0,0,0,0,0,0,0,60,0,0,0
2014-03-13 15:09:40,1,40,0,0,0,0,0,0,0,40,0,0,0
2014-03-13 15:09:42,3,362,0,0,0,0,0,0,352,0,0,10,0
2014-03-13 15:09:43,1,200,0,0,0,0,0,0,200,0,0,0,0
2014-03-13 15:09:50,6,292,0,0,0,100,0,0,7,80,0,105,0
2014-03-13 15:09:57,1,20,0,0,0,0,0,0,0,20,0,0,0
2014-03-13 15:09:58,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 15:09:59,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 15:10:01,3,142,0,0,0,17,0,0,25,0,0,100,0
2014-03-13 15:10:03,3,316,0,0,0,0,0,0,116,0,0,200,0
2014-03-13 15:10:17,26,2011,0,0,0,0,0,99,415,501,0,896,100
2014-03-13 15:10:18,4,389,0,0,0,0,0,0,0,0,0,299,90
2014-03-13 15:10:19,1,10,0,10,0,0,0,0,0,0,0,0,0
2014-03-13 15:10:23,8,5249,0,0,0,46,0,0,0,0,0,5203,0
2014-03-13 15:10:37,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:10:43,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 15:10:52,1,32,0,32,0,0,0,0,0,0,0,0,0
2014-03-13 15:10:54,3,225,0,25,0,0,100,0,0,0,0,100,0
2014-03-13 15:10:57,2,110,0,110,0,0,0,0,0,0,0,0,0
2014-03-13 15:11:02,1,50,0,0,0,0,0,0,0,0,0,50,0
2014-03-13 15:11:17,1,2,0,0,0,0,0,0,0,0,0,2,0
2014-03-13 15:11:26,1,2,0,0,0,0,0,0,0,2,0,0,0
2014-03-13 15:11:27,1,15,0,0,0,0,15,0,0,0,0,0,0
2014-03-13 15:11:29,4,433,0,0,0,0,0,0,333,100,0,0,0
2014-03-13 15:11:30,2,200,0,0,0,0,0,0,100,0,0,100,0
2014-03-13 15:11:33,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:11:43,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 15:11:44,2,200,0,0,0,0,0,0,200,0,0,0,0
2014-03-13 15:11:45,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:11:46,8,907,0,0,0,0,0,0,367,2,0,538,0
2014-03-13 15:11:50,3,300,0,0,0,0,0,0,100,200,0,0,0
2014-03-13 15:11:51,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 15:11:53,2,124,0,0,0,0,0,0,0,0,0,124,0
2014-03-13 15:11:54,8,620,0,0,0,0,0,0,44,0,0,576,0
2014-03-13 15:12:05,20,1350,0,0,0,0,100,0,600,200,0,425,25
2014-03-13 15:12:06,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:12:09,1,1,0,0,0,0,1,0,0,0,0,0,0
2014-03-13 15:12:15,1,2,0,0,0,0,0,0,0,0,0,2,0
2014-03-13 15:12:18,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:12:20,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:12:24,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 15:12:27,11,1012,0,0,0,0,0,0,100,0,0,912,0
2014-03-13 15:12:35,13,1233,0,0,0,0,296,0,525,100,0,312,0
2014-03-13 15:12:47,13,1275,0,0,0,0,904,0,102,0,0,269,0
2014-03-13 15:12:59,3,135,0,50,0,0,0,0,0,0,0,85,0
2014-03-13 15:13:00,3,300,0,0,0,0,0,0,0,300,0,0,0
2014-03-13 15:13:10,34,2901,0,0,0,200,700,101,300,1000,0,600,0
2014-03-13 15:13:13,1,1,0,0,0,0,1,0,0,0,0,0,0
2014-03-13 15:13:17,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:13:19,4,400,0,0,0,0,100,0,0,200,0,100,0
2014-03-13 15:13:24,20,1296,0,0,0,0,44,0,200,440,0,612,0
2014-03-13 15:13:31,15,1788,0,1000,0,0,0,0,50,534,0,204,0
2014-03-13 15:13:36,7,1050,0,0,0,0,0,0,50,1000,0,0,0
2014-03-13 15:13:37,54,3875,0,200,0,0,100,0,1880,200,0,1495,0
2014-03-13 15:13:38,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:13:39,4,397,0,0,0,0,0,0,0,297,0,100,0
2014-03-13 15:13:40,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:13:41,1,15,0,0,0,0,0,0,0,15,0,0,0
2014-03-13 15:13:42,10,1533,0,1000,0,0,100,0,200,100,0,133,0
2014-03-13 15:13:47,5,427,0,0,0,0,0,0,0,0,0,400,27
2014-03-13 15:13:54,9,642,0,0,0,0,0,0,0,434,0,208,0
2014-03-13 15:13:57,3,260,0,0,0,0,100,0,60,100,0,0,0
2014-03-13 15:13:58,21,1697,0,0,0,0,100,0,922,5,0,670,0
2014-03-13 15:14:06,2,170,0,170,0,0,0,0,0,0,0,0,0
2014-03-13 15:14:11,11,1950,0,0,0,600,250,0,200,100,700,100,0
2014-03-13 15:14:14,15,1112,0,103,0,100,100,0,400,100,0,200,109
2014-03-13 15:14:15,1,48,0,0,0,0,0,0,0,0,0,0,48
2014-03-13 15:14:16,1,5,0,0,0,0,0,0,5,0,0,0,0
2014-03-13 15:14:17,3,140,0,0,0,0,0,0,24,0,116,0,0
2014-03-13 15:14:19,2,2,0,0,0,0,1,0,0,1,0,0,0
2014-03-13 15:14:23,3,200,0,196,0,0,0,0,0,4,0,0,0
2014-03-13 15:14:24,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:14:26,7,797,0,0,0,0,0,0,500,174,0,123,0
2014-03-13 15:14:27,5,344,0,0,0,34,100,0,0,110,0,100,0
2014-03-13 15:14:29,7,1000,0,100,0,0,100,0,200,0,0,500,100
2014-03-13 15:14:36,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:14:38,10,1665,0,100,0,0,200,0,0,1240,0,125,0
2014-03-13 15:14:41,3,125,0,0,0,0,0,0,0,0,0,125,0
2014-03-13 15:14:47,2,160,0,0,0,0,0,0,0,160,0,0,0
2014-03-13 15:14:53,3,400,0,0,0,200,0,0,0,0,0,0,200
2014-03-13 15:15:01,3,313,0,0,0,17,0,0,296,0,0,0,0
2014-03-13 15:15:06,1,13,0,0,0,0,0,0,0,0,0,13,0
2014-03-13 15:15:10,20,1872,0,0,0,0,100,0,1152,304,0,316,0
2014-03-13 15:15:11,1,50,0,0,0,0,0,0,0,0,0,50,0
2014-03-13 15:15:16,2,180,0,0,0,0,0,0,0,180,0,0,0
2014-03-13 15:15:25,26,2759,0,0,0,100,100,0,0,1697,0,804,58
2014-03-13 15:15:27,4,600,0,0,0,0,100,0,400,0,0,100,0
2014-03-13 15:15:30,7,1000,0,0,0,200,0,0,0,300,0,500,0
2014-03-13 15:15:31,5,500,0,0,0,0,0,0,0,0,0,500,0
2014-03-13 15:15:32,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:15:34,2,300,0,0,0,0,0,0,0,300,0,0,0
2014-03-13 15:15:35,3,572,0,0,0,0,0,0,0,572,0,0,0
2014-03-13 15:15:36,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 15:15:39,20,1406,0,100,0,265,101,0,100,503,0,137,200
2014-03-13 15:15:45,18,2301,0,100,0,0,100,0,1200,300,0,401,200
2014-03-13 15:15:48,2,23,0,0,0,0,0,0,3,0,0,20,0
2014-03-13 15:15:51,3,350,0,0,0,0,100,0,0,50,0,200,0
2014-03-13 15:15:56,1,72,0,0,0,0,72,0,0,0,0,0,0
2014-03-13 15:15:57,7,1156,0,0,0,0,456,0,700,0,0,0,0
2014-03-13 15:15:59,8,571,0,0,0,0,371,0,100,0,0,100,0
2014-03-13 15:16:02,2,201,0,0,0,0,1,0,200,0,0,0,0
2014-03-13 15:16:11,3,300,0,0,0,0,100,0,0,0,0,200,0
2014-03-13 15:16:20,1,20,0,0,0,0,0,0,20,0,0,0,0
2014-03-13 15:16:21,4,80,0,0,0,0,0,0,0,0,0,80,0
2014-03-13 15:16:33,5,625,0,0,0,0,0,0,0,50,0,575,0
2014-03-13 15:16:34,1,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 15:16:37,1,50,0,0,0,0,0,0,0,50,0,0,0
2014-03-13 15:16:44,20,2215,0,0,0,0,0,0,0,315,0,1900,0
2014-03-13 15:16:45,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 15:16:46,4,254,0,0,0,0,100,0,100,0,0,54,0
2014-03-13 15:17:01,1,4,0,0,0,0,0,0,0,0,0,4,0
2014-03-13 15:17:02,2,46,0,0,0,0,0,0,42,0,0,4,0
2014-03-13 15:17:10,2,30,0,0,0,0,0,0,0,0,0,0,30
2014-03-13 15:17:13,6,286,0,0,0,0,0,0,0,5,0,231,50
2014-03-13 15:17:14,3,200,0,0,0,0,0,0,0,100,0,100,0
2014-03-13 15:17:18,2,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:17:24,9,650,0,0,0,0,100,0,135,15,0,400,0
2014-03-13 15:17:25,1,200,0,0,0,0,0,0,200,0,0,0,0
2014-03-13 15:17:26,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:17:33,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 15:17:35,2,220,0,0,0,0,0,0,200,0,0,20,0
2014-03-13 15:17:39,1,3,0,0,0,0,0,0,0,0,0,3,0
2014-03-13 15:17:47,36,5702,0,0,0,100,100,0,3200,802,0,1400,100
2014-03-13 15:17:56,6,1034,0,0,0,0,100,0,200,381,0,353,0
2014-03-13 15:17:57,5,400,0,0,0,0,0,0,0,0,0,400,0
2014-03-13 15:17:58,11,1201,0,0,0,0,1,0,700,0,0,500,0
2014-03-13 15:18:01,4,375,0,0,0,0,0,0,0,175,0,200,0
2014-03-13 15:18:03,4,314,0,0,0,0,0,0,0,100,0,214,0
2014-03-13 15:18:05,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 15:18:06,7,1076,0,0,0,0,0,0,400,276,0,400,0
2014-03-13 15:18:07,9,700,0,0,0,0,200,0,100,100,0,300,0
2014-03-13 15:18:12,5,800,0,0,0,0,0,0,600,0,0,200,0
2014-03-13 15:18:16,2,200,0,0,0,0,200,0,0,0,0,0,0
2014-03-13 15:18:17,4,400,0,0,0,0,100,0,0,100,0,200,0
2014-03-13 15:18:21,6,600,0,0,0,400,100,0,0,0,0,100,0
2014-03-13 15:18:26,20,2400,0,0,0,0,0,0,901,500,0,999,0
2014-03-13 15:18:27,7,1100,0,0,0,0,0,0,200,200,0,700,0
2014-03-13 15:18:31,1,1,0,0,0,0,0,0,0,0,0,1,0
2014-03-13 15:18:32,10,1799,0,0,0,0,0,0,700,399,0,700,0
2014-03-13 15:18:38,3,378,0,0,0,0,100,0,278,0,0,0,0
2014-03-13 15:18:43,6,600,0,0,0,0,0,0,0,0,0,600,0
2014-03-13 15:18:44,7,1798,0,0,0,0,100,0,0,100,0,1598,0
2014-03-13 15:18:46,6,446,0,0,0,0,0,0,100,100,0,246,0
2014-03-13 15:18:48,29,3494,0,0,0,100,0,0,2744,110,0,540,0
2014-03-13 15:18:50,1,200,0,0,0,0,0,0,0,200,0,0,0
2014-03-13 15:18:51,6,601,0,0,0,0,200,0,100,300,0,1,0
2014-03-13 15:18:52,3,500,0,0,0,0,300,0,100,0,0,100,0
2014-03-13 15:19:03,2,167,0,0,0,0,0,0,0,0,0,167,0
2014-03-13 15:19:05,7,796,0,0,0,0,0,0,0,300,0,496,0
2014-03-13 15:19:06,5,432,0,0,0,0,232,0,200,0,0,0,0
2014-03-13 15:19:07,3,200,0,0,0,0,0,0,200,0,0,0,0
2014-03-13 15:19:11,2,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:19:12,1,3,0,0,0,0,0,0,0,0,0,3,0
2014-03-13 15:19:15,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 15:19:27,29,3200,0,0,0,100,200,0,1289,103,0,1508,0
2014-03-13 15:19:29,3,500,0,0,0,0,0,0,0,500,0,0,0
2014-03-13 15:19:36,1,154,0,0,0,0,0,0,0,0,0,154,0
2014-03-13 15:19:37,1,35,0,0,0,0,0,0,0,0,0,35,0
2014-03-13 15:19:45,21,965,0,100,0,0,0,0,100,100,0,565,100
2014-03-13 15:19:46,2,99,0,0,0,0,0,45,54,0,0,0,0
2014-03-13 15:19:48,4,527,0,0,0,0,0,0,0,500,0,27,0
2014-03-13 15:19:50,3,280,0,0,0,0,0,0,0,280,0,0,0
2014-03-13 15:19:53,16,2080,0,300,0,0,200,0,1400,0,0,180,0
2014-03-13 15:19:55,3,210,0,100,0,0,0,0,100,0,0,10,0
2014-03-13 15:19:57,3,250,0,0,0,0,0,0,0,0,0,250,0
2014-03-13 15:19:58,2,80,0,0,0,0,0,0,0,80,0,0,0
2014-03-13 15:20:03,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:20:04,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 15:20:08,1,20,0,0,0,0,0,0,0,20,0,0,0
2014-03-13 15:20:09,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:20:12,12,1182,0,100,0,0,0,145,200,200,0,500,37
2014-03-13 15:20:14,1,4,0,0,0,4,0,0,0,0,0,0,0
2014-03-13 15:20:19,1,55,0,0,0,0,0,0,0,55,0,0,0
2014-03-13 15:20:22,5,475,0,355,0,0,0,0,0,120,0,0,0
2014-03-13 15:20:23,7,580,0,245,0,100,0,0,100,100,0,0,35
2014-03-13 15:20:24,2,702,0,0,0,0,0,0,0,702,0,0,0
2014-03-13 15:20:29,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:20:30,18,1308,0,120,0,0,1,0,225,307,0,490,165
2014-03-13 15:20:35,18,1427,0,100,0,17,0,100,0,480,0,510,220
2014-03-13 15:20:36,4,560,0,0,0,0,0,0,0,560,0,0,0
2014-03-13 15:20:40,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:20:45,11,110,0,0,0,0,0,0,0,0,0,110,0
2014-03-13 15:20:50,12,960,0,100,0,0,100,0,0,460,0,300,0
2014-03-13 15:20:52,2,380,0,0,0,0,0,0,0,380,0,0,0
2014-03-13 15:21:10,3,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 15:21:11,3,150,0,0,0,0,0,0,40,0,0,110,0
2014-03-13 15:21:12,3,200,0,0,0,100,0,0,90,0,0,10,0
2014-03-13 15:21:15,7,1170,0,0,0,0,0,100,970,0,0,100,0
2014-03-13 15:21:18,2,101,0,0,0,0,0,0,100,0,0,1,0
2014-03-13 15:21:19,2,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:21:20,2,101,0,0,0,0,0,0,0,1,0,100,0
2014-03-13 15:21:21,3,300,0,0,0,0,100,0,0,0,0,200,0
2014-03-13 15:21:28,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 15:21:38,7,800,0,0,0,0,0,0,0,700,0,100,0
2014-03-13 15:21:39,3,1600,0,0,0,0,0,0,1500,100,0,0,0
2014-03-13 15:21:40,13,1150,0,0,0,100,100,0,350,0,0,600,0
2014-03-13 15:21:41,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 15:21:45,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 15:21:51,6,1030,0,0,0,0,0,0,1015,0,0,15,0
2014-03-13 15:21:52,5,400,0,0,0,0,90,0,0,200,0,110,0
2014-03-13 15:21:54,1,200,0,0,0,0,0,0,200,0,0,0,0
2014-03-13 15:22:01,2,200,0,0,0,0,0,0,100,0,0,100,0
2014-03-13 15:22:04,5,540,0,0,0,0,0,0,0,240,0,300,0
2014-03-13 15:22:05,23,2160,0,100,0,100,100,0,200,1000,0,460,200
2014-03-13 15:22:12,1,7,0,0,0,0,0,0,0,7,0,0,0
2014-03-13 15:22:18,2,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 15:22:22,19,1504,0,0,0,0,693,100,100,107,0,504,0
2014-03-13 15:22:40,21,1921,0,0,0,0,100,100,0,211,0,1410,100
2014-03-13 15:22:48,1,50,0,0,0,0,0,0,50,0,0,0,0
2014-03-13 15:22:52,4,501,0,0,0,0,1,0,0,0,0,500,0
2014-03-13 15:22:57,1,25,0,25,0,0,0,0,0,0,0,0,0
2014-03-13 15:23:05,2,200,0,0,0,0,0,200,0,0,0,0,0
2014-03-13 15:23:07,11,1000,0,100,0,100,200,0,100,200,0,200,100
2014-03-13 15:23:08,2,110,0,0,0,0,0,0,100,0,0,10,0
2014-03-13 15:23:17,1,25,0,25,0,0,0,0,0,0,0,0,0
2014-03-13 15:23:31,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:23:32,8,543,0,0,0,0,0,300,0,0,0,243,0
2014-03-13 15:23:33,10,1415,0,0,0,0,0,0,0,0,0,1315,100
2014-03-13 15:23:34,1,80,0,0,0,0,0,0,0,80,0,0,0
2014-03-13 15:23:42,8,932,0,0,0,0,0,109,600,0,0,223,0
2014-03-13 15:23:45,3,300,0,0,0,0,0,0,100,100,0,100,0
2014-03-13 15:23:48,1,10,0,0,0,0,0,0,0,0,0,10,0
2014-03-13 15:23:59,7,545,0,0,0,0,0,0,400,110,0,35,0
2014-03-13 15:24:11,3,200,0,0,0,0,50,0,0,0,0,150,0
2014-03-13 15:24:12,7,700,0,0,0,0,0,0,300,300,0,100,0
2014-03-13 15:24:13,1,200,0,0,0,0,0,0,200,0,0,0,0
2014-03-13 15:24:15,1,84,0,0,0,0,0,0,84,0,0,0,0
2014-03-13 15:24:17,1,12,0,0,0,0,0,0,0,12,0,0,0
2014-03-13 15:24:18,8,1000,0,0,0,0,100,0,116,784,0,0,0
2014-03-13 15:24:20,1,50,0,0,0,0,50,0,0,0,0,0,0
2014-03-13 15:24:24,3,300,0,0,0,100,0,0,100,100,0,0,0
2014-03-13 15:24:25,1,25,0,0,0,0,25,0,0,0,0,0,0
2014-03-13 15:24:30,4,316,0,0,0,0,0,0,100,16,0,200,0
2014-03-13 15:24:37,21,1536,0,0,0,0,312,0,300,400,0,512,12
2014-03-13 15:24:38,11,2558,0,100,0,0,25,0,2300,25,0,108,0
2014-03-13 15:24:39,7,650,0,200,0,100,0,0,100,100,0,150,0
2014-03-13 15:24:43,3,500,0,0,0,0,0,0,0,0,0,500,0
2014-03-13 15:24:45,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:24:49,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:25:05,15,1402,0,0,0,0,101,0,0,401,0,900,0
2014-03-13 15:25:14,1,17,0,0,0,0,0,0,0,0,0,17,0
2014-03-13 15:25:15,3,300,0,0,0,0,0,0,0,0,0,300,0
2014-03-13 15:25:34,2,100,0,0,0,4,0,0,0,0,0,0,96
2014-03-13 15:25:41,4,400,0,0,0,0,0,0,0,200,0,200,0
2014-03-13 15:25:46,4,221,0,0,0,0,0,0,0,21,0,200,0
2014-03-13 15:25:47,2,200,0,0,0,0,200,0,0,0,0,0,0
2014-03-13 15:25:48,5,284,0,0,0,0,0,0,0,202,0,82,0
2014-03-13 15:25:50,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:26:16,7,300,0,0,0,0,0,0,0,0,0,275,25
2014-03-13 15:26:19,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:26:27,2,60,0,0,0,0,0,0,0,60,0,0,0
2014-03-13 15:26:36,8,5266,0,0,0,0,0,0,100,66,0,5100,0
2014-03-13 15:26:37,2,103,0,0,0,0,0,0,0,100,0,3,0
2014-03-13 15:26:38,1,96,0,0,0,0,0,0,0,0,0,96,0
2014-03-13 15:26:39,7,901,0,0,0,0,0,0,0,200,0,701,0
2014-03-13 15:26:40,2,300,0,0,0,0,100,0,0,0,0,200,0
2014-03-13 15:26:41,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:26:42,11,1900,0,100,0,0,0,0,500,0,0,1300,0
2014-03-13 15:26:48,2,200,0,200,0,0,0,0,0,0,0,0,0
2014-03-13 15:26:51,11,1601,0,100,0,0,200,0,300,1,0,1000,0
2014-03-13 15:27:14,1,56,0,0,0,0,0,0,56,0,0,0,0
2014-03-13 15:27:17,2,200,0,0,0,0,0,0,0,100,0,100,0
2014-03-13 15:27:26,3,252,0,0,0,0,52,0,100,0,0,100,0
2014-03-13 15:27:28,1,25,0,0,0,0,0,0,0,0,0,0,25
2014-03-13 15:27:34,2,2,0,0,0,0,0,0,0,2,0,0,0
2014-03-13 15:27:37,1,15,0,0,0,0,0,0,0,0,0,15,0
2014-03-13 15:27:58,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:28:01,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:28:02,3,346,0,0,0,0,0,0,300,0,0,46,0
2014-03-13 15:28:29,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:28:32,2,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 15:28:34,6,406,0,0,0,0,0,0,0,0,0,406,0
2014-03-13 15:28:35,5,500,0,0,0,0,0,0,0,0,0,500,0
2014-03-13 15:28:51,31,4159,0,10,0,0,373,100,1866,860,0,950,0
2014-03-13 15:28:57,6,700,0,0,0,100,0,0,0,0,0,500,100
2014-03-13 15:28:59,2,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:29:00,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:29:01,3,500,0,0,0,0,0,0,0,0,0,500,0
2014-03-13 15:29:03,5,430,0,0,0,0,100,0,0,0,0,330,0
2014-03-13 15:29:06,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:29:11,2,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 15:29:16,2,71,0,0,0,0,1,0,0,0,0,70,0
2014-03-13 15:29:17,1,15,0,0,0,0,0,0,0,0,0,15,0
2014-03-13 15:29:18,1,1,0,0,0,0,0,0,0,1,0,0,0
2014-03-13 15:29:24,4,310,0,0,0,0,0,0,0,100,0,210,0
2014-03-13 15:29:31,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 15:29:37,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 15:29:46,1,50,0,0,0,0,0,0,0,0,0,50,0
2014-03-13 15:29:48,2,371,0,0,0,0,0,0,300,0,0,71,0
2014-03-13 15:29:53,12,1953,0,0,0,100,0,0,520,0,0,1333,0
2014-03-13 15:29:54,4,1081,0,0,0,0,0,0,881,0,0,200,0
2014-03-13 15:29:55,2,200,0,0,0,0,0,0,200,0,0,0,0
2014-03-13 15:29:57,8,1100,0,0,0,8,0,0,250,0,0,842,0
2014-03-13 15:29:59,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 15:30:02,14,1622,0,0,0,18,100,0,604,200,0,700,0
2014-03-13 15:30:03,1,2,0,0,0,0,0,0,2,0,0,0,0
2014-03-13 15:30:16,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 15:30:17,16,1945,0,0,0,0,0,0,258,0,0,1640,47
2014-03-13 15:30:18,1,199,0,0,0,0,0,0,0,199,0,0,0
2014-03-13 15:30:37,18,1910,0,0,0,0,100,0,569,0,0,1000,241
2014-03-13 15:30:39,3,200,0,0,0,0,0,0,102,98,0,0,0
2014-03-13 15:30:40,1,300,0,0,0,0,0,0,0,0,0,0,300
2014-03-13 15:30:41,1,200,0,0,0,0,0,0,200,0,0,0,0
2014-03-13 15:30:42,1,200,0,0,0,0,0,0,200,0,0,0,0
2014-03-13 15:30:43,7,929,0,0,0,0,0,0,831,98,0,0,0
2014-03-13 15:30:46,3,200,0,0,0,0,7,0,100,0,0,0,93
2014-03-13 15:30:48,1,200,0,0,0,0,0,0,200,0,0,0,0
2014-03-13 15:30:50,18,1927,0,0,0,0,324,0,400,400,0,803,0
2014-03-13 15:30:53,4,246,0,0,0,0,0,0,0,0,0,205,41
2014-03-13 15:31:02,4,600,0,0,0,0,0,0,100,0,0,500,0
2014-03-13 15:31:03,7,895,0,0,0,200,35,0,0,460,0,200,0
2014-03-13 15:31:04,2,125,0,0,0,0,0,0,0,125,0,0,0
2014-03-13 15:31:11,17,1462,0,0,0,0,0,0,100,1100,0,262,0
2014-03-13 15:31:16,3,300,0,0,0,0,100,0,0,100,0,100,0
2014-03-13 15:31:20,1,30,0,0,0,0,0,0,0,30,0,0,0
2014-03-13 15:31:34,13,700,0,0,0,0,0,0,0,200,0,500,0
2014-03-13 15:31:37,1,42,0,0,0,0,0,0,0,0,0,0,42
2014-03-13 15:31:40,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 15:31:41,6,621,0,0,0,0,0,0,521,100,0,0,0
2014-03-13 15:31:47,4,479,0,0,0,0,0,0,479,0,0,0,0
2014-03-13 15:32:17,3,300,0,0,0,0,0,0,200,100,0,0,0
2014-03-13 15:32:22,6,600,0,0,0,0,0,0,100,0,0,500,0
2014-03-13 15:32:23,14,2159,0,0,0,0,0,0,1815,0,0,244,100
2014-03-13 15:32:24,10,800,0,0,0,0,0,0,300,0,0,500,0
2014-03-13 15:32:26,8,508,0,0,0,0,0,0,208,0,0,300,0
2014-03-13 15:32:27,24,3120,0,0,0,0,0,0,1320,0,0,1800,0
2014-03-13 15:32:32,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:32:45,17,1510,0,0,0,0,0,0,800,610,0,100,0
2014-03-13 15:32:48,4,900,0,0,0,0,0,0,900,0,0,0,0
2014-03-13 15:32:49,2,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:32:50,1,15,0,0,0,0,0,15,0,0,0,0,0
2014-03-13 15:33:06,9,674,0,0,0,0,0,0,222,100,0,352,0
2014-03-13 15:33:07,4,252,0,0,0,0,100,0,0,0,0,152,0
2014-03-13 15:33:08,1,135,0,0,0,0,0,0,0,135,0,0,0
2014-03-13 15:33:17,11,827,0,0,0,0,0,0,100,100,0,627,0
2014-03-13 15:33:18,2,1000,0,0,0,0,0,0,0,0,0,1000,0
2014-03-13 15:33:24,1,50,0,0,0,0,0,0,0,0,0,50,0
2014-03-13 15:33:31,9,659,0,0,0,0,100,0,0,200,0,359,0
2014-03-13 15:33:33,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 15:33:37,4,536,0,0,0,0,0,0,100,318,0,118,0
2014-03-13 15:33:40,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 15:33:47,13,2144,0,0,0,0,100,0,1882,162,0,0,0
2014-03-13 15:34:05,17,956,0,100,0,0,0,0,150,100,0,606,0
2014-03-13 15:34:08,21,1198,0,0,0,0,0,100,550,0,0,548,0
2014-03-13 15:34:12,5,409,0,0,0,0,100,0,200,0,0,109,0
2014-03-13 15:34:15,2,143,0,43,0,0,100,0,0,0,0,0,0
2014-03-13 15:34:25,2,25,0,0,0,0,0,0,25,0,0,0,0
2014-03-13 15:34:26,1,5,0,0,0,0,0,0,5,0,0,0,0
2014-03-13 15:34:30,7,564,0,0,0,0,0,0,0,100,0,464,0
2014-03-13 15:34:31,6,404,0,100,0,0,0,0,100,104,0,100,0
2014-03-13 15:34:32,5,700,0,100,0,0,0,0,0,0,0,600,0
2014-03-13 15:34:34,2,200,0,0,0,0,0,0,200,0,0,0,0
