TimeInterval,TradeCount,Volume,Chicago,NASDAQ OMX BX,Direct Edge A,NASDAQ OMX,Direct Edge X,NASDAQ OMX PSX,NYSE Arca SM,BATS Y,NYSE,BATS,National 
2014-03-13 15:24:25,13,1414,0,0,0,400,214,0,300,0,200,300,0
2014-03-13 15:24:30,28,1587,0,0,0,1112,100,0,87,0,279,9,0
2014-03-13 15:24:33,4,274,0,100,0,174,0,0,0,0,0,0,0
2014-03-13 15:24:37,37,3208,0,100,100,1010,100,0,992,100,400,406,0
2014-03-13 15:24:38,9,474,0,0,0,74,100,0,0,0,100,200,0
2014-03-13 15:24:39,17,1203,0,0,0,643,65,0,395,0,100,0,0
2014-03-13 15:24:40,1,1,0,0,0,0,0,0,0,0,0,1,0
2014-03-13 15:24:42,1,15,0,0,0,0,0,0,15,0,0,0,0
2014-03-13 15:24:43,9,536,0,0,0,2,0,0,0,0,534,0,0
2014-03-13 15:24:44,1,75,0,0,0,0,0,0,75,0,0,0,0
2014-03-13 15:24:52,2,200,0,100,0,0,0,0,0,0,100,0,0
2014-03-13 15:24:54,5,543,0,200,0,343,0,0,0,0,0,0,0
2014-03-13 15:24:56,3,465,0,0,0,65,200,0,0,0,200,0,0
2014-03-13 15:25:00,30,2975,0,300,400,375,400,100,400,200,600,200,0
2014-03-13 15:25:08,4,510,0,0,0,0,200,0,0,0,310,0,0
2014-03-13 15:25:18,2,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 15:25:21,6,361,0,0,0,1,0,0,10,0,250,100,0
2014-03-13 15:25:24,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:25:25,2,141,0,0,0,141,0,0,0,0,0,0,0
2014-03-13 15:25:33,5,401,0,0,0,100,300,0,1,0,0,0,0
2014-03-13 15:25:37,1,10,0,0,0,0,10,0,0,0,0,0,0
2014-03-13 15:25:46,21,2643,0,0,200,743,100,0,600,0,900,100,0
2014-03-13 15:25:47,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:25:49,1,50,0,0,0,50,0,0,0,0,0,0,0
2014-03-13 15:25:52,4,373,0,0,0,100,100,0,0,0,73,100,0
2014-03-13 15:25:57,3,300,0,0,0,100,0,0,0,0,0,200,0
2014-03-13 15:26:04,4,227,0,0,0,100,0,0,111,0,0,16,0
2014-03-13 15:26:07,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:26:10,4,361,0,259,0,0,0,0,0,0,100,2,0
2014-03-13 15:26:19,22,2152,0,741,100,809,0,0,0,100,200,202,0
2014-03-13 15:26:32,2,69,0,69,0,0,0,0,0,0,0,0,0
2014-03-13 15:26:39,3,218,0,155,63,0,0,0,0,0,0,0,0
2014-03-13 15:26:44,1,61,0,61,0,0,0,0,0,0,0,0,0
2014-03-13 15:26:48,25,1751,0,0,100,515,0,100,636,100,300,0,0
2014-03-13 15:26:49,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:26:50,3,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 15:26:56,2,101,0,100,0,0,0,0,1,0,0,0,0
2014-03-13 15:27:02,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 15:27:06,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 15:27:15,6,585,0,0,0,75,0,0,310,0,200,0,0
2014-03-13 15:27:21,2,200,0,0,0,100,0,0,100,0,0,0,0
2014-03-13 15:27:39,23,2753,0,0,400,400,136,0,700,0,817,300,0
2014-03-13 15:27:46,10,1000,0,0,0,0,200,0,200,500,0,100,0
2014-03-13 15:27:49,1,161,0,161,0,0,0,0,0,0,0,0,0
2014-03-13 15:27:56,10,794,0,0,0,0,594,0,0,0,200,0,0
2014-03-13 15:27:59,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 15:28:01,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 15:28:05,11,969,0,0,0,700,0,99,6,0,64,100,0
2014-03-13 15:28:06,1,36,0,0,0,0,0,0,0,0,36,0,0
2014-03-13 15:28:07,1,1,0,0,0,0,0,1,0,0,0,0,0
2014-03-13 15:28:08,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:28:09,2,111,0,0,0,0,0,0,11,0,0,100,0
2014-03-13 15:28:10,3,300,0,0,0,100,0,0,0,0,0,200,0
2014-03-13 15:28:19,2,200,0,0,0,0,0,0,200,0,0,0,0
2014-03-13 15:28:28,5,366,0,0,1,200,0,0,0,0,0,165,0
2014-03-13 15:28:29,3,55,0,0,0,55,0,0,0,0,0,0,0
2014-03-13 15:28:30,1,12,0,0,0,12,0,0,0,0,0,0,0
2014-03-13 15:28:33,6,260,0,0,0,160,0,0,100,0,0,0,0
2014-03-13 15:28:35,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:28:36,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:28:38,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:28:39,25,2734,0,0,0,600,300,187,600,0,647,400,0
2014-03-13 15:28:49,8,740,0,0,0,0,0,100,500,0,0,140,0
2014-03-13 15:28:50,14,1107,0,0,100,405,0,100,200,0,100,202,0
2014-03-13 15:28:56,2,117,0,0,0,0,0,0,17,0,0,100,0
2014-03-13 15:28:58,12,1100,0,0,0,200,100,100,120,0,180,400,0
2014-03-13 15:29:04,4,400,0,300,0,0,0,0,0,100,0,0,0
2014-03-13 15:29:06,2,200,0,0,0,0,0,0,0,0,200,0,0
2014-03-13 15:29:09,1,36,0,0,0,36,0,0,0,0,0,0,0
2014-03-13 15:29:12,3,700,0,0,0,400,0,0,300,0,0,0,0
2014-03-13 15:29:23,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:29:24,10,1311,0,0,0,400,0,0,511,0,0,300,100
2014-03-13 15:29:25,3,300,0,0,0,0,100,100,100,0,0,0,0
2014-03-13 15:29:27,10,817,0,0,100,417,100,0,100,0,100,0,0
2014-03-13 15:29:29,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:29:44,6,789,0,0,0,100,100,0,189,0,300,100,0
2014-03-13 15:29:47,3,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:29:50,1,24,0,0,0,24,0,0,0,0,0,0,0
2014-03-13 15:29:51,5,626,0,0,0,176,0,0,0,50,0,400,0
2014-03-13 15:29:52,4,600,0,0,0,500,0,100,0,0,0,0,0
2014-03-13 15:29:54,7,701,0,0,0,200,0,100,300,0,0,101,0
2014-03-13 15:29:55,2,62,0,0,0,62,0,0,0,0,0,0,0
2014-03-13 15:30:00,21,1258,0,0,0,281,101,0,315,0,300,261,0
2014-03-13 15:30:04,1,1,0,1,0,0,0,0,0,0,0,0,0
2014-03-13 15:30:05,12,827,0,0,0,502,0,100,125,100,0,0,0
2014-03-13 15:30:06,4,400,0,0,0,400,0,0,0,0,0,0,0
2014-03-13 15:30:08,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:30:10,6,302,0,0,0,0,0,0,102,0,0,200,0
2014-03-13 15:30:11,1,23,0,23,0,0,0,0,0,0,0,0,0
2014-03-13 15:30:14,1,77,0,77,0,0,0,0,0,0,0,0,0
2014-03-13 15:30:15,3,98,0,0,0,0,95,0,0,0,0,3,0
2014-03-13 15:30:16,1,53,0,0,0,0,53,0,0,0,0,0,0
2014-03-13 15:30:18,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 15:30:30,26,1679,0,0,100,510,200,0,212,0,600,57,0
2014-03-13 15:30:32,1,243,0,0,0,0,0,0,0,0,243,0,0
2014-03-13 15:30:34,1,30,0,0,0,30,0,0,0,0,0,0,0
2014-03-13 15:30:35,1,60,0,0,0,0,0,0,0,0,0,60,0
2014-03-13 15:30:38,9,870,0,0,100,305,0,0,125,0,200,140,0
2014-03-13 15:30:40,29,2522,0,0,300,615,200,100,700,100,0,507,0
2014-03-13 15:30:41,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:30:43,1,8,0,0,0,0,0,0,8,0,0,0,0
2014-03-13 15:30:44,5,412,0,0,11,0,0,0,401,0,0,0,0
2014-03-13 15:30:47,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 15:30:50,43,2942,0,500,100,1060,0,100,400,0,370,412,0
2014-03-13 15:30:51,8,1000,0,0,100,400,100,0,0,0,400,0,0
2014-03-13 15:30:52,1,200,0,0,0,0,200,0,0,0,0,0,0
2014-03-13 15:30:56,17,1191,0,100,200,512,179,0,0,0,0,200,0
2014-03-13 15:30:57,6,323,0,200,0,0,121,0,2,0,0,0,0
2014-03-13 15:30:58,2,300,0,0,0,0,0,0,100,0,200,0,0
2014-03-13 15:31:02,3,122,0,0,0,122,0,0,0,0,0,0,0
2014-03-13 15:31:07,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 15:31:08,1,10,0,0,0,0,0,0,0,0,10,0,0
2014-03-13 15:31:09,2,300,0,0,100,0,0,0,200,0,0,0,0
2014-03-13 15:31:11,34,2711,0,293,200,1071,0,100,444,100,300,203,0
2014-03-13 15:31:12,2,15,0,0,0,0,0,0,5,0,10,0,0
2014-03-13 15:31:13,1,17,0,0,0,0,0,0,0,0,0,17,0
2014-03-13 15:31:15,3,283,0,100,100,0,0,0,0,0,0,83,0
2014-03-13 15:31:16,2,122,0,0,0,0,0,100,22,0,0,0,0
2014-03-13 15:31:17,6,326,0,0,0,0,0,0,101,125,100,0,0
2014-03-13 15:31:24,2,153,0,100,0,0,0,0,53,0,0,0,0
2014-03-13 15:31:32,4,600,0,100,0,0,0,0,100,100,300,0,0
2014-03-13 15:31:33,2,200,0,100,0,0,0,0,0,0,0,100,0
2014-03-13 15:31:37,1,40,0,40,0,0,0,0,0,0,0,0,0
2014-03-13 15:31:44,3,210,0,0,100,10,0,100,0,0,0,0,0
2014-03-13 15:31:47,32,2797,0,0,0,776,600,0,603,0,513,305,0
2014-03-13 15:31:51,1,17,0,0,0,17,0,0,0,0,0,0,0
2014-03-13 15:31:54,9,1000,0,400,100,200,0,0,100,0,100,100,0
2014-03-13 15:31:55,1,35,0,35,0,0,0,0,0,0,0,0,0
2014-03-13 15:31:56,1,59,0,59,0,0,0,0,0,0,0,0,0
2014-03-13 15:31:57,1,75,0,75,0,0,0,0,0,0,0,0,0
2014-03-13 15:31:58,3,300,0,0,0,0,0,0,0,0,100,200,0
2014-03-13 15:32:04,5,242,0,0,0,41,0,0,101,0,0,100,0
2014-03-13 15:32:05,3,292,0,292,0,0,0,0,0,0,0,0,0
2014-03-13 15:32:10,3,83,0,0,0,63,0,0,0,0,20,0,0
2014-03-13 15:32:13,1,145,0,145,0,0,0,0,0,0,0,0,0
2014-03-13 15:32:20,12,1171,0,431,0,200,0,0,100,0,440,0,0
2014-03-13 15:32:21,1,200,0,0,0,200,0,0,0,0,0,0,0
2014-03-13 15:32:23,21,1952,0,0,200,344,101,0,300,100,707,200,0
2014-03-13 15:32:24,28,2151,0,0,0,531,600,0,300,0,100,620,0
2014-03-13 15:32:30,21,1040,0,0,0,329,0,0,509,0,100,102,0
2014-03-13 15:32:33,3,224,0,24,0,0,0,0,0,100,100,0,0
2014-03-13 15:32:37,10,998,0,76,0,300,0,122,100,100,0,300,0
2014-03-13 15:32:40,3,300,0,0,0,200,0,0,100,0,0,0,0
2014-03-13 15:32:43,3,300,0,0,0,100,0,0,100,0,100,0,0
2014-03-13 15:32:45,3,198,0,0,0,97,0,0,1,0,0,100,0
2014-03-13 15:32:55,9,321,0,0,0,206,0,0,12,0,0,103,0
2014-03-13 15:32:58,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 15:33:00,4,400,0,0,0,300,0,0,0,0,100,0,0
2014-03-13 15:33:01,2,173,0,0,0,73,0,0,0,0,0,100,0
2014-03-13 15:33:02,3,305,0,0,0,227,0,0,78,0,0,0,0
2014-03-13 15:33:03,2,200,0,0,0,100,0,0,100,0,0,0,0
2014-03-13 15:33:05,14,1500,0,0,100,300,100,0,500,0,400,100,0
2014-03-13 15:33:06,20,1127,0,0,0,410,200,100,101,0,116,200,0
2014-03-13 15:33:07,3,115,0,0,0,31,0,0,0,0,84,0,0
2014-03-13 15:33:09,5,700,0,0,0,100,0,200,400,0,0,0,0
2014-03-13 15:33:10,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:33:16,15,1208,0,0,100,106,0,100,100,0,200,602,0
2014-03-13 15:33:17,2,171,0,100,71,0,0,0,0,0,0,0,0
2014-03-13 15:33:18,5,313,0,0,100,0,0,0,113,0,0,100,0
2014-03-13 15:33:20,1,50,0,50,0,0,0,0,0,0,0,0,0
2014-03-13 15:33:21,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 15:33:29,1,25,0,25,0,0,0,0,0,0,0,0,0
2014-03-13 15:33:31,2,131,0,31,0,0,0,0,0,100,0,0,0
2014-03-13 15:33:32,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 15:33:36,7,800,0,200,0,200,0,0,100,0,300,0,0
2014-03-13 15:33:37,2,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 15:33:38,2,200,0,0,100,100,0,0,0,0,0,0,0
2014-03-13 15:33:39,9,1000,0,0,300,300,0,0,0,100,200,100,0
2014-03-13 15:33:47,12,362,0,0,11,117,0,0,229,0,0,5,0
2014-03-13 15:33:49,2,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 15:34:02,3,200,0,0,0,0,99,0,101,0,0,0,0
2014-03-13 15:34:05,9,729,0,100,0,300,0,0,105,0,210,14,0
2014-03-13 15:34:08,12,1089,0,100,0,506,201,0,212,0,70,0,0
2014-03-13 15:34:10,9,700,0,0,0,200,200,0,200,0,0,100,0
2014-03-13 15:34:11,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:34:17,11,1110,0,500,0,100,0,60,240,0,170,40,0
2014-03-13 15:34:21,7,1178,0,0,0,578,0,0,400,0,0,200,0
2014-03-13 15:34:22,9,660,0,0,0,200,100,40,260,0,0,60,0
2014-03-13 15:34:25,4,358,0,100,0,0,0,0,0,0,258,0,0
2014-03-13 15:34:34,3,600,0,0,0,0,0,0,600,0,0,0,0
2014-03-13 15:34:35,12,1013,0,0,0,504,100,0,229,0,180,0,0
2014-03-13 15:34:38,1,136,0,0,0,0,0,0,0,0,136,0,0
2014-03-13 15:34:43,33,3228,0,0,0,1599,523,0,501,0,300,305,0
2014-03-13 15:34:44,2,200,0,0,0,0,0,0,200,0,0,0,0
2014-03-13 15:34:48,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 15:34:50,7,330,0,0,128,0,0,0,2,0,100,100,0
2014-03-13 15:34:51,2,170,0,0,0,170,0,0,0,0,0,0,0
2014-03-13 15:34:54,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:34:58,16,1815,0,500,100,305,100,0,107,0,600,103,0
2014-03-13 15:35:02,2,168,0,0,0,131,0,0,37,0,0,0,0
2014-03-13 15:35:03,1,30,0,0,0,30,0,0,0,0,0,0,0
2014-03-13 15:35:06,2,150,0,0,0,0,150,0,0,0,0,0,0
2014-03-13 15:35:07,11,1140,0,0,0,876,150,0,114,0,0,0,0
2014-03-13 15:35:08,7,406,0,0,0,4,100,200,0,2,0,100,0
2014-03-13 15:35:11,1,20,0,0,0,0,0,0,0,0,0,20,0
2014-03-13 15:35:21,2,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 15:35:22,1,7,0,0,7,0,0,0,0,0,0,0,0
2014-03-13 15:35:23,15,1205,0,0,4,500,0,0,401,0,200,0,100
2014-03-13 15:35:25,1,1,0,0,0,1,0,0,0,0,0,0,0
2014-03-13 15:35:26,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:35:27,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:35:38,4,261,0,0,0,79,79,0,0,0,100,3,0
2014-03-13 15:35:39,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:35:40,1,29,0,0,0,29,0,0,0,0,0,0,0
2014-03-13 15:35:44,4,200,0,0,0,200,0,0,0,0,0,0,0
2014-03-13 15:35:45,2,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 15:35:46,3,28,0,0,0,0,0,0,28,0,0,0,0
2014-03-13 15:35:49,2,75,0,0,0,0,0,0,75,0,0,0,0
2014-03-13 15:35:53,3,300,0,0,0,100,0,0,200,0,0,0,0
2014-03-13 15:35:55,3,463,0,0,0,200,263,0,0,0,0,0,0
2014-03-13 15:35:56,5,236,0,0,0,0,0,0,112,100,0,24,0
2014-03-13 15:35:57,10,1000,0,100,100,500,100,0,0,100,100,0,0
2014-03-13 15:36:20,18,1506,0,0,100,493,200,0,213,100,400,0,0
2014-03-13 15:36:24,2,200,0,0,100,100,0,0,0,0,0,0,0
2014-03-13 15:36:26,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 15:36:27,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:36:28,3,201,0,0,0,0,0,0,201,0,0,0,0
2014-03-13 15:36:30,36,3279,0,0,11,1776,100,0,500,89,600,203,0
2014-03-13 15:36:33,5,308,0,0,17,83,0,0,0,100,0,108,0
2014-03-13 15:36:35,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:36:37,9,834,0,0,0,334,0,0,0,0,100,400,0
2014-03-13 15:36:44,13,943,0,0,143,0,200,0,300,200,0,100,0
2014-03-13 15:36:45,11,852,0,0,0,118,100,100,127,0,307,100,0
2014-03-13 15:36:53,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 15:36:54,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 15:36:55,3,300,0,200,0,0,0,0,0,0,0,100,0
2014-03-13 15:36:59,2,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 15:37:00,10,1300,0,0,0,600,0,0,300,100,0,300,0
2014-03-13 15:37:05,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 15:37:10,5,624,0,0,0,400,100,0,24,0,100,0,0
2014-03-13 15:37:11,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 15:37:13,1,8,0,0,8,0,0,0,0,0,0,0,0
2014-03-13 15:37:16,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 15:37:19,5,500,0,0,0,300,100,0,100,0,0,0,0
2014-03-13 15:37:20,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:37:24,12,828,0,0,100,100,100,0,128,100,200,100,0
2014-03-13 15:37:25,7,502,0,0,0,300,0,100,102,0,0,0,0
2014-03-13 15:37:26,1,45,0,0,0,0,0,0,0,0,0,45,0
2014-03-13 15:37:28,4,330,0,0,0,100,100,0,0,0,0,130,0
2014-03-13 15:37:29,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:37:31,16,619,0,0,0,212,200,0,2,100,0,105,0
2014-03-13 15:37:33,2,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 15:37:34,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 15:37:37,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 15:37:38,1,93,0,0,0,0,0,0,0,0,93,0,0
2014-03-13 15:37:41,2,101,0,0,0,0,0,0,1,0,0,100,0
2014-03-13 15:37:42,2,125,0,0,0,0,0,0,125,0,0,0,0
2014-03-13 15:37:44,12,807,0,0,0,411,0,0,296,0,100,0,0
2014-03-13 15:37:47,2,200,0,0,0,100,0,0,100,0,0,0,0
2014-03-13 15:37:48,7,370,0,0,0,229,0,0,111,0,0,30,0
2014-03-13 15:37:49,5,500,0,0,0,300,0,0,0,0,200,0,0
2014-03-13 15:37:50,2,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 15:37:51,4,301,0,0,200,0,100,0,1,0,0,0,0
2014-03-13 15:37:52,7,503,0,0,0,203,0,0,300,0,0,0,0
2014-03-13 15:37:53,6,1100,0,0,0,600,100,0,0,0,400,0,0
2014-03-13 15:37:54,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:37:58,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:37:59,3,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 15:38:00,6,302,0,0,0,201,0,0,101,0,0,0,0
2014-03-13 15:38:02,1,72,0,0,0,0,0,0,0,72,0,0,0
2014-03-13 15:38:07,5,500,0,0,0,100,200,0,200,0,0,0,0
2014-03-13 15:38:11,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 15:38:12,7,505,0,0,0,105,200,0,100,100,0,0,0
2014-03-13 15:38:15,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:38:23,2,195,0,0,0,95,0,0,0,0,100,0,0
2014-03-13 15:38:28,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:38:35,15,1243,0,0,0,300,400,0,243,0,300,0,0
2014-03-13 15:38:36,6,600,0,0,100,300,0,100,0,0,100,0,0
2014-03-13 15:38:38,1,15,0,0,15,0,0,0,0,0,0,0,0
2014-03-13 15:38:48,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:38:49,6,112,0,0,0,0,0,0,6,0,0,106,0
2014-03-13 15:38:50,2,12,0,0,0,0,0,0,0,0,0,12,0
2014-03-13 15:38:51,2,100,0,0,61,0,0,0,0,0,0,39,0
2014-03-13 15:38:55,6,601,0,0,0,200,0,0,201,0,0,200,0
2014-03-13 15:38:57,6,500,0,0,0,500,0,0,0,0,0,0,0
2014-03-13 15:38:58,5,620,0,0,0,200,100,0,20,0,300,0,0
2014-03-13 15:38:59,23,2234,0,100,100,270,300,0,680,81,600,103,0
2014-03-13 15:39:00,9,849,0,0,0,500,100,0,1,0,248,0,0
2014-03-13 15:39:01,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 15:39:10,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:39:12,1,4,0,0,0,0,0,0,4,0,0,0,0
2014-03-13 15:39:13,3,400,0,0,0,100,300,0,0,0,0,0,0
2014-03-13 15:39:20,20,1115,0,0,0,501,400,0,102,0,100,12,0
2014-03-13 15:39:22,13,1111,0,100,100,100,100,100,211,100,200,100,0
2014-03-13 15:39:24,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 15:39:25,4,353,0,0,0,200,153,0,0,0,0,0,0
2014-03-13 15:39:26,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:39:29,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:39:30,3,200,0,0,0,0,0,0,200,0,0,0,0
2014-03-13 15:39:33,7,431,0,0,0,106,125,100,0,0,100,0,0
2014-03-13 15:39:37,117,14047,0,300,400,5280,600,500,2024,300,3123,1520,0
2014-03-13 15:39:42,5,133,0,0,0,113,0,0,0,0,20,0,0
2014-03-13 15:39:46,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 15:39:47,5,339,0,100,0,27,0,0,12,0,0,200,0
2014-03-13 15:39:48,10,902,0,0,0,0,700,0,202,0,0,0,0
2014-03-13 15:39:49,5,208,0,0,0,8,100,0,0,0,0,100,0
2014-03-13 15:39:52,3,250,0,150,100,0,0,0,0,0,0,0,0
2014-03-13 15:39:53,2,200,0,200,0,0,0,0,0,0,0,0,0
2014-03-13 15:39:54,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 15:39:59,1,75,0,0,0,0,0,0,0,0,0,75,0
2014-03-13 15:40:02,7,834,0,0,0,0,700,0,0,0,134,0,0
2014-03-13 15:40:03,1,13,0,0,0,0,0,0,0,0,13,0,0
2014-03-13 15:40:04,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:40:13,2,200,0,0,0,100,0,0,0,0,100,0,0
2014-03-13 15:40:14,2,200,0,0,0,100,0,0,0,0,0,100,0
2014-03-13 15:40:15,12,1066,0,0,0,901,100,0,0,0,65,0,0
2014-03-13 15:40:16,3,129,0,0,0,65,0,0,29,0,35,0,0
2014-03-13 15:40:20,13,941,0,0,0,201,200,0,340,0,0,200,0
2014-03-13 15:40:21,2,99,0,0,0,99,0,0,0,0,0,0,0
2014-03-13 15:40:22,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:40:25,8,800,0,0,0,100,500,0,100,0,0,100,0
2014-03-13 15:40:26,7,513,0,0,0,0,200,0,213,0,0,100,0
2014-03-13 15:40:28,4,301,0,0,0,101,0,0,0,0,100,100,0
2014-03-13 15:40:37,13,754,0,0,0,400,100,0,100,0,0,154,0
2014-03-13 15:40:40,5,311,0,0,0,200,50,0,0,0,0,61,0
2014-03-13 15:40:44,5,500,0,0,0,0,500,0,0,0,0,0,0
2014-03-13 15:40:47,4,306,0,0,0,0,306,0,0,0,0,0,0
2014-03-13 15:40:48,16,871,0,0,0,449,100,0,119,0,103,100,0
2014-03-13 15:40:54,1,1,0,0,0,0,0,0,1,0,0,0,0
2014-03-13 15:40:58,8,919,0,0,0,700,219,0,0,0,0,0,0
2014-03-13 15:41:02,2,150,0,0,0,150,0,0,0,0,0,0,0
2014-03-13 15:41:04,11,874,0,0,0,399,0,0,200,0,273,2,0
2014-03-13 15:41:06,3,192,0,0,0,192,0,0,0,0,0,0,0
2014-03-13 15:41:08,9,603,0,0,0,0,300,0,103,0,200,0,0
2014-03-13 15:41:11,4,302,0,0,0,0,301,0,1,0,0,0,0
2014-03-13 15:41:18,4,258,0,0,0,100,0,0,78,0,2,78,0
2014-03-13 15:41:20,3,142,0,0,0,0,0,0,22,0,98,22,0
2014-03-13 15:41:24,6,412,0,0,0,213,99,0,0,0,100,0,0
2014-03-13 15:41:31,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 15:41:37,9,532,0,100,100,0,0,0,130,0,202,0,0
2014-03-13 15:41:38,9,654,0,0,0,354,0,0,100,0,200,0,0
2014-03-13 15:41:40,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:41:44,8,365,0,0,0,166,100,0,0,50,49,0,0
2014-03-13 15:41:47,12,1099,0,0,0,400,0,100,100,0,280,219,0
2014-03-13 15:41:49,1,40,0,0,0,0,0,0,0,0,40,0,0
2014-03-13 15:41:50,2,300,0,0,0,0,200,0,100,0,0,0,0
2014-03-13 15:41:55,12,1118,0,0,0,217,400,0,201,100,200,0,0
2014-03-13 15:41:57,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 15:41:59,4,400,0,0,0,0,400,0,0,0,0,0,0
2014-03-13 15:42:01,3,300,0,0,0,200,0,0,100,0,0,0,0
2014-03-13 15:42:03,4,367,0,0,67,300,0,0,0,0,0,0,0
2014-03-13 15:42:04,14,1400,0,0,0,500,200,0,500,0,200,0,0
2014-03-13 15:42:10,4,201,0,0,0,101,0,0,0,0,0,100,0
2014-03-13 15:42:12,2,61,0,0,0,1,0,0,0,0,60,0,0
2014-03-13 15:42:19,3,340,0,0,0,300,0,0,0,0,40,0,0
2014-03-13 15:42:20,5,424,0,0,0,324,0,0,100,0,0,0,0
2014-03-13 15:42:22,11,520,0,0,0,304,200,0,16,0,0,0,0
2014-03-13 15:42:23,2,198,0,0,0,99,99,0,0,0,0,0,0
2014-03-13 15:42:24,2,100,0,0,0,1,0,0,0,0,99,0,0
2014-03-13 15:42:26,4,172,0,0,0,172,0,0,0,0,0,0,0
2014-03-13 15:42:28,7,730,0,0,0,529,101,0,0,0,100,0,0
2014-03-13 15:42:32,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:42:34,2,112,0,0,0,0,0,0,112,0,0,0,0
2014-03-13 15:42:36,7,700,0,0,0,400,200,0,100,0,0,0,0
