TimeInterval,TradeCount,Volume,Chicago,BATS,NASDAQ OMX PSX,CBOE,BATS Y,NASDAQ OMX BX,Direct Edge A,Direct Edge X,NYSE Arca SM,NASDAQ OMX,NYSE,National 
2014-03-13 15:05:12,8,3169,0,0,0,0,0,0,300,2300,0,0,569,0
2014-03-13 15:05:13,20,25263,0,6620,0,0,0,0,0,1000,10203,1559,5881,0
2014-03-13 15:05:19,1,100,0,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:05:23,1,800,0,0,800,0,0,0,0,0,0,0,0,0
2014-03-13 15:05:24,6,1000,0,880,120,0,0,0,0,0,0,0,0,0
2014-03-13 15:05:25,1,100,0,100,0,0,0,0,0,0,0,0,0,0
2014-03-13 15:05:28,1,30,0,30,0,0,0,0,0,0,0,0,0,0
2014-03-13 15:05:31,3,900,0,0,0,0,0,900,0,0,0,0,0,0
2014-03-13 15:05:42,83,65124,0,1004,0,0,3600,0,7100,6196,21860,8804,16460,100
2014-03-13 15:05:43,107,148565,0,20994,0,0,926,926,3733,24500,10500,83286,3700,0
2014-03-13 15:05:44,2,1000,0,100,0,0,0,0,0,0,0,900,0,0
2014-03-13 15:05:45,5,1300,0,100,0,0,0,0,0,300,0,900,0,0
2014-03-13 15:05:46,2,300,0,0,0,0,0,0,0,200,100,0,0,0
2014-03-13 15:05:48,175,267908,0,55957,0,0,4300,8800,5600,28005,37803,85843,41200,400
2014-03-13 15:06:05,102,107822,0,19000,0,0,2700,8000,3000,14385,22430,23584,14623,100
2014-03-13 15:06:11,5,2100,0,1400,0,0,0,0,0,0,700,0,0,0
2014-03-13 15:06:12,1,300,0,0,0,0,0,0,0,0,300,0,0,0
2014-03-13 15:06:14,7,1400,0,0,0,0,500,300,600,0,0,0,0,0
2014-03-13 15:06:22,2,600,0,0,0,0,300,300,0,0,0,0,0,0
2014-03-13 15:06:25,57,34839,0,1403,0,0,2500,700,3300,5003,6200,15533,200,0
2014-03-13 15:06:27,1,669,0,0,0,0,0,0,0,0,0,0,669,0
2014-03-13 15:06:30,1,75,0,0,0,0,0,0,0,0,0,0,75,0
2014-03-13 15:06:37,169,197269,0,38602,10600,0,4800,2900,8000,14316,29000,35376,53575,100
2014-03-13 15:06:38,127,98355,0,16395,0,0,500,8200,1200,13700,33500,5160,19700,0
2014-03-13 15:06:39,12,35009,0,28909,0,0,100,700,0,1300,4000,0,0,0
2014-03-13 15:06:41,1,300,0,0,0,0,0,0,300,0,0,0,0,0
2014-03-13 15:06:42,2,300,0,0,0,0,100,0,200,0,0,0,0,0
2014-03-13 15:06:43,1,600,0,0,0,0,0,600,0,0,0,0,0,0
2014-03-13 15:06:44,1,300,0,0,0,0,0,0,300,0,0,0,0,0
2014-03-13 15:06:48,3,1100,0,0,0,0,200,100,800,0,0,0,0,0
2014-03-13 15:06:54,8,12200,0,0,0,0,3100,0,9100,0,0,0,0,0
2014-03-13 15:06:55,4,3500,0,0,0,0,500,0,3000,0,0,0,0,0
2014-03-13 15:07:02,1,500,0,0,0,0,0,0,500,0,0,0,0,0
2014-03-13 15:07:05,13,10500,0,0,0,0,300,300,600,8204,0,700,396,0
2014-03-13 15:07:06,11,4115,0,294,7,0,0,0,0,10,0,0,3804,0
2014-03-13 15:07:07,2,1000,0,0,0,0,0,0,0,0,0,0,1000,0
2014-03-13 15:07:10,13,7100,0,0,0,0,1200,0,5900,0,0,0,0,0
2014-03-13 15:07:11,1,100,0,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 15:07:16,1,500,0,500,0,0,0,0,0,0,0,0,0,0
2014-03-13 15:07:17,2,200,0,0,0,0,0,100,0,0,100,0,0,0
2014-03-13 15:07:23,1,100,0,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:07:24,1,200,0,0,0,0,200,0,0,0,0,0,0,0
2014-03-13 15:07:27,1,400,0,0,0,0,0,0,0,400,0,0,0,0
2014-03-13 15:07:30,6,700,0,200,0,0,0,0,100,100,100,200,0,0
2014-03-13 15:07:37,2,115,0,0,0,0,0,100,15,0,0,0,0,0
2014-03-13 15:07:40,3,401,0,0,0,0,1,0,0,400,0,0,0,0
2014-03-13 15:07:41,2,100,0,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:07:46,2,184,0,100,0,0,0,0,0,0,0,0,84,0
2014-03-13 15:07:48,10,4200,0,700,0,0,200,200,400,400,800,800,700,0
2014-03-13 15:07:54,3,25200,0,200,0,0,0,0,0,0,0,0,25000,0
2014-03-13 15:07:55,9,6007,0,0,714,0,600,1200,3393,0,0,0,0,100
2014-03-13 15:08:01,1,28,0,0,0,0,0,0,28,0,0,0,0,0
2014-03-13 15:08:07,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:08:12,1,200,0,200,0,0,0,0,0,0,0,0,0,0
2014-03-13 15:08:13,180,123288,0,21127,200,0,1100,4700,7118,12623,4400,35367,36653,0
2014-03-13 15:08:16,24,12372,0,0,0,0,3700,800,2772,0,0,4400,700,0
2014-03-13 15:08:17,3,1200,0,0,0,0,0,0,0,0,0,500,700,0
2014-03-13 15:08:18,2,200,0,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 15:08:19,4,400,0,0,0,0,0,0,0,0,0,400,0,0
2014-03-13 15:08:20,41,12332,0,1400,0,0,0,0,0,0,5100,5832,0,0
2014-03-13 15:08:21,20,14299,0,3558,0,0,0,0,0,4246,5900,95,500,0
2014-03-13 15:08:23,12,6075,0,0,275,0,900,1100,3600,0,0,200,0,0
2014-03-13 15:08:24,8,5950,0,0,0,0,0,0,0,0,0,4350,1500,100
2014-03-13 15:08:29,6,6900,0,0,0,0,0,0,0,0,0,5900,1000,0
2014-03-13 15:08:31,18,35709,0,10206,0,0,0,0,800,18103,6500,0,100,0
2014-03-13 15:08:36,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2014-03-13 15:08:43,53,57338,0,6900,8000,0,2200,200,2600,4360,5603,25675,1700,100
2014-03-13 15:08:44,36,37544,0,13200,0,0,1100,10244,1800,7200,0,4000,0,0
2014-03-13 15:08:45,39,51380,0,15021,200,0,0,0,0,10603,3800,16656,5100,0
2014-03-13 15:08:46,3,500,0,0,0,0,0,0,100,0,0,0,200,200
2014-03-13 15:08:48,5,850,0,0,0,0,0,400,400,0,50,0,0,0
2014-03-13 15:08:53,6,1381,0,0,0,0,0,0,1381,0,0,0,0,0
2014-03-13 15:09:00,1,200,0,0,0,0,0,0,200,0,0,0,0,0
2014-03-13 15:09:03,1,75,0,0,0,0,0,0,0,0,0,0,0,75
2014-03-13 15:09:08,3,600,0,0,0,0,0,0,0,0,600,0,0,0
2014-03-13 15:09:09,7,4600,0,0,0,0,0,1400,3200,0,0,0,0,0
2014-03-13 15:09:15,30,12500,0,800,0,0,1800,2000,7600,0,300,0,0,0
2014-03-13 15:09:16,1,100,0,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 15:09:20,2,2000,0,2000,0,0,0,0,0,0,0,0,0,0
2014-03-13 15:09:23,3,4200,0,0,0,0,0,0,1000,0,0,0,3200,0
2014-03-13 15:09:27,75,63734,0,14422,0,0,100,2700,8500,3800,15750,12565,5497,400
2014-03-13 15:09:29,73,98095,0,20700,0,0,500,500,1900,21307,9804,30481,12903,0
2014-03-13 15:09:36,2,47,0,0,40,0,0,0,0,0,0,0,7,0
2014-03-13 15:09:37,1,800,0,0,0,0,800,0,0,0,0,0,0,0
2014-03-13 15:09:42,43,29975,0,104,0,0,3300,1800,3566,5703,6300,6302,2900,0
2014-03-13 15:09:44,13,4351,0,0,0,0,451,3200,700,0,0,0,0,0
2014-03-13 15:09:45,9,2049,0,0,0,0,249,0,1800,0,0,0,0,0
2014-03-13 15:09:46,2,1700,0,0,0,0,0,0,200,1500,0,0,0,0
2014-03-13 15:09:50,3,400,0,0,0,0,300,0,100,0,0,0,0,0
2014-03-13 15:09:54,47,90200,0,34500,0,0,6400,7000,0,1700,0,0,40500,100
2014-03-13 15:09:56,10,5904,0,0,0,0,203,400,5300,1,0,0,0,0
2014-03-13 15:09:57,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:09:58,4,700,0,0,0,0,0,0,0,0,0,100,600,0
2014-03-13 15:09:59,2,1000,0,0,0,0,0,0,0,0,800,0,200,0
2014-03-13 15:10:00,8,8846,0,0,0,0,0,0,0,8245,592,9,0,0
2014-03-13 15:10:01,10,5600,0,0,0,0,0,0,0,0,0,2800,2800,0
2014-03-13 15:10:03,47,68162,0,2700,0,0,0,0,900,42356,3912,10394,7900,0
2014-03-13 15:10:12,13,8300,0,0,0,0,0,3100,1800,0,3400,0,0,0
2014-03-13 15:10:13,1,100,0,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:10:15,14,5200,0,0,0,0,3100,1861,239,0,0,0,0,0
2014-03-13 15:10:16,2,600,0,0,0,0,600,0,0,0,0,0,0,0
2014-03-13 15:10:17,11,2912,0,500,0,0,900,0,100,0,500,912,0,0
2014-03-13 15:10:18,68,28977,0,5800,0,0,0,1200,1000,10103,3801,5085,1988,0
2014-03-13 15:10:24,1,2,0,0,0,0,0,2,0,0,0,0,0,0
2014-03-13 15:10:27,14,6500,0,0,0,0,2200,1498,2802,0,0,0,0,0
2014-03-13 15:10:36,5,2500,0,0,0,0,0,1200,1300,0,0,0,0,0
2014-03-13 15:10:39,3,400,0,100,0,0,0,0,0,0,100,200,0,0
2014-03-13 15:10:44,1,100,0,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:10:45,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:10:49,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:10:50,63,33735,0,2817,100,0,600,300,4500,15001,4003,2706,3608,100
2014-03-13 15:10:55,5,2153,0,0,0,0,0,2153,0,0,0,0,0,0
2014-03-13 15:10:56,15,7200,0,0,0,0,2000,2900,2300,0,0,0,0,0
2014-03-13 15:10:59,1,406,0,0,0,0,0,0,406,0,0,0,0,0
2014-03-13 15:11:00,13,11594,0,0,0,0,0,0,1094,10000,0,0,500,0
2014-03-13 15:11:03,1,4700,0,0,0,0,0,0,0,0,0,0,4700,0
2014-03-13 15:11:15,5,3300,0,0,0,0,0,3300,0,0,0,0,0,0
2014-03-13 15:11:25,26,5898,0,0,0,0,0,3198,2200,0,500,0,0,0
2014-03-13 15:11:26,52,24953,0,4400,100,0,4600,800,0,5901,5002,2691,1359,100
2014-03-13 15:11:29,4,1100,0,0,0,0,0,1100,0,0,0,0,0,0
2014-03-13 15:11:30,1,100,0,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 15:11:31,43,40545,0,5500,0,0,1600,0,0,8200,14300,7602,3343,0
2014-03-13 15:11:33,1,4,0,0,0,0,0,0,0,0,0,0,4,0
2014-03-13 15:11:35,14,3400,0,0,0,0,0,1300,2100,0,0,0,0,0
2014-03-13 15:11:41,1,18,0,0,0,0,18,0,0,0,0,0,0,0
2014-03-13 15:11:43,7,1182,0,0,0,0,582,200,400,0,0,0,0,0
2014-03-13 15:11:44,3,1300,0,0,0,0,0,200,0,0,0,0,1100,0
2014-03-13 15:11:46,36,20049,0,900,0,0,495,0,0,9600,2617,5637,800,0
2014-03-13 15:11:48,6,1800,0,0,0,0,800,800,200,0,0,0,0,0
2014-03-13 15:11:52,1,100,0,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:11:56,5,3400,0,0,0,0,0,3400,0,0,0,0,0,0
2014-03-13 15:12:00,1,100,0,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 15:12:03,37,19603,0,5901,0,0,0,0,0,6502,800,2700,3700,0
2014-03-13 15:12:09,1,200,0,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 15:12:11,1,100,0,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:12:15,6,3462,0,0,0,0,0,3462,0,0,0,0,0,0
2014-03-13 15:12:17,2,883,0,0,0,0,0,0,883,0,0,0,0,0
2014-03-13 15:12:24,6,2400,0,0,0,0,683,100,217,0,0,0,1400,0
2014-03-13 15:12:27,90,51623,0,6761,0,0,600,0,1000,4204,31000,7858,100,100
2014-03-13 15:12:29,1,3,0,3,0,0,0,0,0,0,0,0,0,0
2014-03-13 15:12:30,36,30778,0,0,300,0,550,1500,3350,0,0,25078,0,0
2014-03-13 15:12:31,34,16006,0,1500,0,0,0,300,300,603,8600,2703,2000,0
2014-03-13 15:12:32,4,500,0,0,0,0,0,400,0,0,0,0,0,100
2014-03-13 15:12:33,10,2500,0,850,0,0,1150,0,400,100,0,0,0,0
2014-03-13 15:12:35,12,10407,0,0,0,0,0,704,0,5700,1700,2303,0,0
2014-03-13 15:12:36,20,6752,0,0,0,0,1500,1850,1802,0,0,0,1500,100
2014-03-13 15:12:37,19,15290,0,1900,0,0,100,0,200,9884,1,2205,1000,0
2014-03-13 15:12:40,2,326,0,0,0,0,0,226,0,0,0,0,0,100
2014-03-13 15:12:41,1,16,0,0,0,0,0,0,16,0,0,0,0,0
2014-03-13 15:12:43,1,79,0,0,0,0,0,79,0,0,0,0,0,0
2014-03-13 15:12:56,10,2900,0,0,0,0,0,2900,0,0,0,0,0,0
2014-03-13 15:12:57,1,50,0,0,0,0,0,0,0,0,0,0,50,0
2014-03-13 15:13:10,103,83793,0,2630,0,0,1400,600,1000,32149,4607,36095,5312,0
2014-03-13 15:13:11,1,400,0,0,0,0,0,0,0,0,0,0,400,0
2014-03-13 15:13:16,6,3000,0,0,0,0,0,3000,0,0,0,0,0,0
2014-03-13 15:13:20,2,600,0,0,0,0,0,600,0,0,0,0,0,0
2014-03-13 15:13:24,70,33718,0,2852,0,0,2150,526,2350,12840,800,8600,3500,100
2014-03-13 15:13:25,5,1000,0,0,0,0,1000,0,0,0,0,0,0,0
2014-03-13 15:13:37,8,2400,0,0,0,0,0,2400,0,0,0,0,0,0
2014-03-13 15:13:42,46,19436,0,301,300,0,2050,100,597,8680,1879,4468,961,100
2014-03-13 15:13:45,15,6350,0,0,0,0,950,200,400,0,0,4700,100,0
2014-03-13 15:13:47,2,400,0,0,0,0,100,0,0,0,0,0,300,0
2014-03-13 15:13:49,1,100,0,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 15:13:52,9,2201,0,0,0,0,1,200,2000,0,0,0,0,0
2014-03-13 15:13:54,1,17,0,0,0,0,0,17,0,0,0,0,0,0
2014-03-13 15:14:05,7,3400,0,0,0,0,400,200,2100,0,0,0,700,0
2014-03-13 15:14:08,1,3616,0,0,0,0,0,0,0,0,0,0,3616,0
2014-03-13 15:14:09,16,6000,0,0,0,0,3100,1863,0,0,0,0,600,437
2014-03-13 15:14:16,17,6900,0,0,0,0,2100,2800,2000,0,0,0,0,0
2014-03-13 15:14:17,62,24834,0,2000,0,0,400,0,0,9067,3900,7856,1611,0
2014-03-13 15:14:18,3,1300,0,0,0,0,0,1300,0,0,0,0,0,0
2014-03-13 15:14:19,1,400,0,0,0,0,0,0,0,0,0,400,0,0
2014-03-13 15:14:20,9,1500,0,0,0,0,250,500,750,0,0,0,0,0
2014-03-13 15:14:21,27,13487,0,987,0,0,0,0,0,6400,2700,2900,500,0
2014-03-13 15:14:26,11,3550,0,0,0,0,1150,1550,850,0,0,0,0,0
2014-03-13 15:14:28,2,400,0,0,0,0,0,0,400,0,0,0,0,0
2014-03-13 15:14:31,2,5101,0,0,0,0,0,0,0,0,0,0,5101,0
2014-03-13 15:14:36,4,2500,0,0,0,0,599,0,1901,0,0,0,0,0
2014-03-13 15:14:45,6,3451,0,0,0,0,2451,400,600,0,0,0,0,0
2014-03-13 15:14:46,4,1700,0,0,0,0,900,0,0,0,0,0,800,0
2014-03-13 15:14:47,1,100,0,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 15:14:50,7,2792,0,500,0,0,0,0,0,9,1400,796,87,0
2014-03-13 15:14:51,2,1100,0,0,0,0,0,0,0,0,0,0,1100,0
2014-03-13 15:14:57,15,5647,0,0,0,0,100,0,100,0,0,4847,600,0
2014-03-13 15:14:58,2,600,0,0,0,0,0,0,0,0,0,0,600,0
2014-03-13 15:14:59,3,1800,0,0,0,0,0,0,0,0,0,0,1800,0
2014-03-13 15:15:00,7,1300,0,900,0,0,0,0,0,0,0,200,200,0
2014-03-13 15:15:02,1,400,0,0,0,0,0,0,0,0,0,0,400,0
2014-03-13 15:15:03,2,200,0,100,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:15:05,4,900,0,0,0,0,0,0,0,0,0,100,800,0
2014-03-13 15:15:06,3,800,0,0,0,0,0,0,600,0,0,0,200,0
2014-03-13 15:15:07,3,300,0,0,0,0,0,0,0,0,0,100,200,0
2014-03-13 15:15:08,3,1100,0,0,0,0,0,0,0,0,0,0,1100,0
2014-03-13 15:15:09,2,500,0,0,0,0,0,0,0,0,300,0,200,0
2014-03-13 15:15:10,1,200,0,0,0,0,200,0,0,0,0,0,0,0
2014-03-13 15:15:11,4,2900,0,0,0,0,0,0,0,0,0,600,2300,0
2014-03-13 15:15:12,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:15:13,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:15:14,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:15:15,1,200,0,0,0,0,0,0,0,0,0,200,0,0
2014-03-13 15:15:17,5,2700,0,0,0,0,0,0,100,0,0,1400,1200,0
2014-03-13 15:15:19,4,4855,0,0,0,0,0,0,0,0,55,4300,500,0
2014-03-13 15:15:20,1,200,0,0,0,0,0,0,0,0,0,200,0,0
2014-03-13 15:15:25,2,500,0,0,0,0,0,0,500,0,0,0,0,0
2014-03-13 15:15:26,1,119,0,0,0,0,119,0,0,0,0,0,0,0
2014-03-13 15:15:30,2,146,0,46,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:15:32,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:15:33,9,3000,0,0,0,0,1250,0,1250,0,0,0,500,0
2014-03-13 15:15:34,38,15881,0,4937,0,0,0,0,0,7591,2453,800,100,0
2014-03-13 15:15:39,2,550,0,0,0,0,150,400,0,0,0,0,0,0
2014-03-13 15:15:40,10,4900,0,0,0,0,4800,0,100,0,0,0,0,0
2014-03-13 15:15:41,1,250,0,0,0,0,0,0,250,0,0,0,0,0
2014-03-13 15:15:45,1,50,0,0,0,0,0,50,0,0,0,0,0,0
2014-03-13 15:15:47,5,1019,0,0,0,0,200,100,719,0,0,0,0,0
2014-03-13 15:15:49,1,700,0,0,0,0,0,0,700,0,0,0,0,0
2014-03-13 15:15:50,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:15:51,11,3200,0,0,0,0,0,3200,0,0,0,0,0,0
2014-03-13 15:15:52,1,200,0,0,0,0,0,200,0,0,0,0,0,0
2014-03-13 15:15:54,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:15:56,3,1005,0,0,0,0,0,500,505,0,0,0,0,0
2014-03-13 15:15:57,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:15:58,2,500,0,0,0,0,0,100,0,0,0,400,0,0
2014-03-13 15:16:01,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:16:04,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:16:08,2,115,0,0,0,0,0,100,15,0,0,0,0,0
2014-03-13 15:16:10,9,3200,0,0,0,0,0,3200,0,0,0,0,0,0
2014-03-13 15:16:11,5,1200,0,0,0,0,0,600,0,0,0,600,0,0
2014-03-13 15:16:12,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:16:15,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:16:16,2,108,0,0,0,0,0,0,0,0,0,0,108,0
2014-03-13 15:16:17,6,2700,0,0,0,0,0,2700,0,0,0,0,0,0
2014-03-13 15:16:19,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:16:22,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:16:26,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:16:29,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:16:33,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:16:36,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:16:37,4,3600,0,0,0,0,0,3600,0,0,0,0,0,0
2014-03-13 15:16:39,1,17,0,0,0,0,0,17,0,0,0,0,0,0
2014-03-13 15:16:40,1,100,0,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:16:43,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:16:46,12,2100,0,0,0,0,850,100,550,0,0,600,0,0
2014-03-13 15:16:47,4,3502,0,0,0,0,0,100,0,0,0,0,3400,2
2014-03-13 15:16:48,1,100,0,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:16:49,2,300,0,0,0,0,0,0,0,0,0,0,202,98
2014-03-13 15:16:54,6,1547,0,947,0,0,0,100,0,0,0,500,0,0
2014-03-13 15:16:55,8,5005,0,800,0,0,0,0,0,1611,1291,1000,303,0
2014-03-13 15:16:56,4,500,0,0,0,0,0,500,0,0,0,0,0,0
2014-03-13 15:16:57,12,8380,0,1900,0,0,0,4000,0,780,0,0,1700,0
2014-03-13 15:16:58,3,300,0,200,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:16:59,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:17:10,1,32,0,0,0,0,0,0,32,0,0,0,0,0
2014-03-13 15:17:11,1,100,0,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 15:17:13,82,30139,0,3104,0,0,3800,0,6300,5703,4551,3510,3071,100
2014-03-13 15:17:15,1,400,0,0,0,0,0,0,0,0,0,0,400,0
2014-03-13 15:17:17,5,3700,0,0,0,0,0,3700,0,0,0,0,0,0
2014-03-13 15:17:30,1,100,0,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 15:17:42,2,2900,0,0,0,0,0,2900,0,0,0,0,0,0
2014-03-13 15:17:43,1,78,0,0,0,0,78,0,0,0,0,0,0,0
2014-03-13 15:17:46,1,100,0,100,0,0,0,0,0,0,0,0,0,0
2014-03-13 15:17:50,1,85,0,0,0,0,0,0,0,0,0,0,85,0
2014-03-13 15:17:57,23,7738,0,0,0,0,319,3554,3865,0,0,0,0,0
2014-03-13 15:17:58,5,700,0,0,0,0,0,0,400,0,0,0,300,0
2014-03-13 15:17:59,106,52021,0,11700,400,0,0,100,400,10300,11114,17607,400,0
2014-03-13 15:18:03,4,2400,0,0,0,0,0,0,2400,0,0,0,0,0
2014-03-13 15:18:06,4,1800,0,0,0,0,0,0,1800,0,0,0,0,0
2014-03-13 15:18:12,6,2100,0,0,0,0,0,1200,600,0,0,0,300,0
2014-03-13 15:18:15,1,30,0,0,0,0,0,30,0,0,0,0,0,0
2014-03-13 15:18:17,2,1500,0,0,0,0,0,1500,0,0,0,0,0,0
2014-03-13 15:18:18,7,2700,0,0,0,0,0,2350,350,0,0,0,0,0
2014-03-13 15:18:20,1,22,0,0,0,0,0,0,0,0,0,0,22,0
2014-03-13 15:18:23,4,1400,0,0,0,0,0,0,1400,0,0,0,0,0
2014-03-13 15:18:29,16,1900,0,0,0,0,0,600,1300,0,0,0,0,0
2014-03-13 15:18:36,2,1175,0,0,0,0,0,1175,0,0,0,0,0,0
2014-03-13 15:18:38,6,2800,0,0,0,0,0,2100,700,0,0,0,0,0
2014-03-13 15:18:39,1,100,0,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:18:42,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:18:44,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:18:46,20,7406,0,0,0,0,30,6245,1131,0,0,0,0,0
2014-03-13 15:18:47,92,86469,0,17092,100,0,3420,0,11600,16988,13500,18569,5200,0
2014-03-13 15:18:48,4,500,0,0,0,0,0,0,0,0,0,0,200,300
2014-03-13 15:18:51,1,417,0,0,0,0,0,0,0,0,0,0,417,0
2014-03-13 15:18:52,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:18:53,2,400,0,0,0,0,0,400,0,0,0,0,0,0
2014-03-13 15:18:55,30,13316,0,0,0,0,3400,3800,6116,0,0,0,0,0
2014-03-13 15:18:58,3,2000,0,0,0,0,0,2000,0,0,0,0,0,0
2014-03-13 15:19:01,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:19:03,3,1110,0,0,0,0,0,1110,0,0,0,0,0,0
2014-03-13 15:19:05,1,1425,0,0,0,0,0,0,1425,0,0,0,0,0
2014-03-13 15:19:06,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:19:11,4,2100,0,0,0,0,0,2100,0,0,0,0,0,0
2014-03-13 15:19:19,6,4200,0,0,0,0,0,2800,1000,0,0,0,400,0
2014-03-13 15:19:28,1,195,0,195,0,0,0,0,0,0,0,0,0,0
2014-03-13 15:19:29,1,962,0,0,0,0,0,962,0,0,0,0,0,0
2014-03-13 15:19:30,1,18,0,0,0,0,0,0,18,0,0,0,0,0
2014-03-13 15:19:33,17,13824,0,67,0,0,3250,1500,9007,0,0,0,0,0
2014-03-13 15:19:36,5,7900,0,0,0,0,0,0,7900,0,0,0,0,0
2014-03-13 15:19:39,29,28000,0,100,0,0,1800,400,3200,6628,0,0,15672,200
2014-03-13 15:19:40,7,5231,0,0,0,0,100,0,4231,900,0,0,0,0
2014-03-13 15:19:41,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:19:42,137,127686,0,4644,3200,200,1600,1600,1069,98280,4113,12049,931,0
2014-03-13 15:19:43,16,5250,0,0,0,0,0,150,4200,500,0,0,400,0
2014-03-13 15:19:44,30,35528,0,18675,0,0,0,0,600,2100,7050,3903,3200,0
2014-03-13 15:19:45,5,2800,0,0,0,0,0,2400,400,0,0,0,0,0
2014-03-13 15:19:46,51,32801,0,1603,1100,0,1200,908,2100,14794,0,10796,300,0
2014-03-13 15:19:47,83,30200,0,0,0,0,0,0,0,20400,0,0,9800,0
2014-03-13 15:19:48,6,1600,0,0,0,0,0,0,0,500,0,0,1100,0
2014-03-13 15:19:49,8,1600,0,0,0,0,0,0,0,900,0,700,0,0
2014-03-13 15:19:50,4,2600,0,0,0,0,0,0,0,1900,0,700,0,0
2014-03-13 15:19:51,86,79700,0,0,0,0,0,0,0,66900,0,3000,9800,0
2014-03-13 15:19:52,3,300,0,0,0,0,0,0,0,300,0,0,0,0
2014-03-13 15:19:53,4,800,0,0,0,0,0,0,0,800,0,0,0,0
2014-03-13 15:19:54,3,600,0,0,0,0,0,400,0,100,0,0,100,0
2014-03-13 15:19:58,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:19:59,9,3700,0,0,0,0,500,0,2500,0,0,0,700,0
2014-03-13 15:20:00,3,458,0,0,0,0,0,0,458,0,0,0,0,0
2014-03-13 15:20:04,1,100,0,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 15:20:05,2,300,0,0,0,0,0,0,300,0,0,0,0,0
2014-03-13 15:20:06,1,600,0,0,0,0,0,0,0,0,0,0,600,0
2014-03-13 15:20:08,3,400,0,0,0,0,0,0,400,0,0,0,0,0
2014-03-13 15:20:09,72,39610,0,3657,0,0,0,3350,1100,19501,5623,4629,1750,0
2014-03-13 15:20:15,1,100,0,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:20:16,1,100,0,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:20:19,4,3100,0,0,0,0,0,3100,0,0,0,0,0,0
