TimeInterval,TradeCount,Volume,Chicago,NASDAQ OMX,BATS,NASDAQ OMX BX,Direct Edge X,NASDAQ OMX PSX,National,NYSE Arca SM,Direct Edge A,BATS Y,NYSE 
2014-03-13 15:08:04,10,1182,0,682,0,0,0,0,0,300,0,0,200
2014-03-13 15:08:10,2,273,0,0,0,0,0,0,0,0,0,0,273
2014-03-13 15:08:17,3,300,0,100,0,0,0,0,0,100,0,0,100
2014-03-13 15:08:18,3,227,0,100,0,0,0,0,0,0,0,0,127
2014-03-13 15:08:23,3,500,0,100,0,0,0,0,0,100,0,0,300
2014-03-13 15:08:25,53,9625,0,3926,700,0,900,0,0,900,100,0,3099
2014-03-13 15:08:26,7,713,0,213,0,0,100,0,0,0,0,0,400
2014-03-13 15:08:29,14,1556,0,956,0,0,0,0,0,0,0,0,600
2014-03-13 15:08:40,70,8824,0,3454,900,100,500,0,100,500,200,200,2870
2014-03-13 15:08:41,48,5401,0,2552,905,200,200,0,0,201,0,0,1343
2014-03-13 15:08:42,10,1600,0,100,100,0,200,0,0,300,100,0,800
2014-03-13 15:08:43,14,1900,0,0,300,100,100,0,0,100,0,0,1300
2014-03-13 15:08:44,6,939,0,339,0,200,0,0,0,0,0,0,400
2014-03-13 15:08:45,7,458,0,158,0,0,0,0,0,200,0,0,100
2014-03-13 15:08:46,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:08:47,2,119,0,19,0,100,0,0,0,0,0,0,0
2014-03-13 15:08:48,9,1609,0,100,300,100,0,0,0,100,0,0,1009
2014-03-13 15:08:49,1,600,0,0,0,0,0,0,0,0,0,0,600
2014-03-13 15:08:50,2,300,0,0,100,0,0,0,0,0,0,0,200
2014-03-13 15:08:55,4,574,0,100,0,0,100,0,0,0,0,0,374
2014-03-13 15:08:56,35,5987,0,796,200,217,200,200,0,1674,200,200,2300
2014-03-13 15:08:57,3,222,0,205,0,0,0,0,0,17,0,0,0
2014-03-13 15:09:01,1,15,0,0,0,0,0,0,0,0,0,0,15
2014-03-13 15:09:02,32,5146,0,1148,400,400,100,0,0,413,400,300,1985
2014-03-13 15:09:03,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 15:09:19,2,300,0,100,0,0,0,0,0,0,0,0,200
2014-03-13 15:09:20,5,493,0,0,493,0,0,0,0,0,0,0,0
2014-03-13 15:09:21,3,400,0,200,0,0,0,0,0,0,0,0,200
2014-03-13 15:09:24,5,903,0,103,100,0,300,0,0,0,0,0,400
2014-03-13 15:09:33,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:09:42,23,13613,0,11000,0,0,300,0,0,713,0,0,1600
2014-03-13 15:09:46,5,501,0,300,200,0,0,0,0,1,0,0,0
2014-03-13 15:09:47,7,1540,0,240,100,0,0,0,0,200,0,0,1000
2014-03-13 15:09:48,1,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 15:09:49,3,202,0,100,102,0,0,0,0,0,0,0,0
2014-03-13 15:09:50,2,140,0,140,0,0,0,0,0,0,0,0,0
2014-03-13 15:09:51,2,300,0,0,0,0,0,0,0,100,0,0,200
2014-03-13 15:09:56,6,740,0,740,0,0,0,0,0,0,0,0,0
2014-03-13 15:09:57,6,529,0,429,0,0,0,0,0,100,0,0,0
2014-03-13 15:09:58,5,1713,0,213,0,0,0,0,0,500,0,0,1000
2014-03-13 15:10:05,4,703,0,0,0,100,100,0,0,0,103,0,400
2014-03-13 15:10:09,6,800,0,700,100,0,0,0,0,0,0,0,0
2014-03-13 15:10:14,11,1499,0,799,0,0,0,0,0,0,0,0,700
2014-03-13 15:10:18,2,200,0,0,0,0,100,0,0,100,0,0,0
2014-03-13 15:10:21,15,2500,0,900,100,0,400,0,0,600,0,0,500
2014-03-13 15:10:24,1,1,0,0,0,0,0,0,0,0,0,0,1
2014-03-13 15:10:43,48,6768,0,1568,700,400,600,100,100,800,100,0,2400
2014-03-13 15:10:44,35,6480,0,2176,1004,0,600,0,0,500,0,0,2200
2014-03-13 15:10:45,37,5451,0,3774,200,0,0,0,0,500,0,277,700
2014-03-13 15:10:46,3,600,0,100,0,0,0,0,0,100,0,0,400
2014-03-13 15:10:48,1,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 15:10:49,36,7662,0,1800,1554,0,1200,0,0,1554,0,0,1554
2014-03-13 15:10:50,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:11:33,2,2,0,0,1,0,0,0,0,0,1,0,0
2014-03-13 15:11:45,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:11:46,19,2999,0,700,0,0,999,0,0,400,0,0,900
2014-03-13 15:11:47,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:11:48,2,300,0,0,0,100,0,0,0,0,0,0,200
2014-03-13 15:11:52,22,3599,0,1800,399,0,200,0,0,200,100,200,700
2014-03-13 15:11:53,3,614,0,0,0,0,0,0,0,0,0,0,614
2014-03-13 15:11:54,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 15:11:57,1,4,0,0,0,4,0,0,0,0,0,0,0
2014-03-13 15:12:05,22,1926,0,867,400,39,0,0,0,220,100,100,200
2014-03-13 15:12:06,8,1101,0,501,600,0,0,0,0,0,0,0,0
2014-03-13 15:12:10,5,700,0,300,0,0,0,0,0,0,0,0,400
2014-03-13 15:12:17,3,700,0,600,0,0,0,0,0,0,0,0,100
2014-03-13 15:12:24,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 15:12:27,13,2200,0,700,200,0,0,0,0,200,0,0,1100
2014-03-13 15:12:28,2,189,0,100,0,0,0,0,0,89,0,0,0
2014-03-13 15:12:35,6,628,0,200,0,0,228,0,0,200,0,0,0
2014-03-13 15:12:36,2,200,0,0,100,0,0,0,0,100,0,0,0
2014-03-13 15:12:37,8,1334,0,334,0,0,600,0,0,200,0,0,200
2014-03-13 15:13:09,1,5,0,5,0,0,0,0,0,0,0,0,0
2014-03-13 15:13:10,20,2400,0,700,0,0,800,0,0,600,0,0,300
2014-03-13 15:13:11,11,1111,0,811,100,0,100,100,0,0,0,0,0
2014-03-13 15:13:12,5,600,0,200,0,300,100,0,0,0,0,0,0
2014-03-13 15:13:14,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:13:15,10,1774,0,1174,0,0,0,0,0,0,0,0,600
2014-03-13 15:13:22,22,2371,0,768,903,200,0,0,0,300,0,0,200
2014-03-13 15:13:23,27,4379,0,1778,0,200,100,400,0,300,0,200,1401
2014-03-13 15:13:24,24,2532,0,413,725,0,335,0,0,681,0,97,281
2014-03-13 15:13:25,5,600,0,100,97,0,0,0,0,0,0,3,400
2014-03-13 15:13:26,21,3700,0,1100,500,0,700,0,0,800,0,0,600
2014-03-13 15:13:27,6,1200,0,200,200,0,200,0,0,200,0,0,400
2014-03-13 15:13:28,3,600,0,200,200,0,0,0,0,200,0,0,0
2014-03-13 15:13:29,11,1693,0,500,0,100,193,0,0,300,0,0,600
2014-03-13 15:13:32,13,1902,0,900,2,0,0,0,0,100,500,0,400
2014-03-13 15:13:34,5,521,0,121,0,100,0,0,0,0,0,100,200
2014-03-13 15:13:41,5,465,0,0,0,0,0,0,0,65,200,100,100
2014-03-13 15:13:42,14,2391,0,500,200,100,0,0,0,0,191,0,1400
2014-03-13 15:13:45,4,440,0,140,0,0,0,0,0,0,0,0,300
2014-03-13 15:13:47,4,304,0,29,100,0,0,0,0,75,0,0,100
2014-03-13 15:13:48,7,1006,0,506,0,0,0,0,0,0,500,0,0
2014-03-13 15:13:52,1,19,0,0,0,0,0,0,0,0,0,0,19
2014-03-13 15:13:57,9,1311,0,300,500,0,0,0,0,200,0,0,311
2014-03-13 15:14:01,4,800,0,0,0,0,0,0,0,0,0,0,800
2014-03-13 15:14:03,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:14:09,2,200,0,100,0,0,0,0,0,0,0,0,100
2014-03-13 15:14:12,6,600,0,500,0,0,0,0,0,0,100,0,0
2014-03-13 15:14:15,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 15:14:16,40,3756,0,651,305,300,800,100,0,400,300,200,700
2014-03-13 15:14:17,21,3337,0,334,903,200,0,0,0,100,0,0,1800
2014-03-13 15:14:18,54,8668,0,5268,600,0,0,0,0,1100,0,0,1700
2014-03-13 15:14:19,3,317,0,0,117,0,0,0,0,0,0,0,200
2014-03-13 15:14:20,12,1952,0,503,183,0,0,0,0,800,0,0,466
2014-03-13 15:14:21,5,534,0,0,0,0,0,0,0,534,0,0,0
2014-03-13 15:14:22,13,2200,0,300,0,200,200,0,0,200,100,200,1000
2014-03-13 15:14:23,2,195,0,195,0,0,0,0,0,0,0,0,0
2014-03-13 15:14:27,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:14:28,2,200,0,0,100,0,0,0,0,0,0,100,0
2014-03-13 15:14:31,10,1401,0,301,0,0,0,0,0,100,200,0,800
2014-03-13 15:14:41,23,4300,0,900,0,100,700,0,0,100,900,597,1003
2014-03-13 15:14:44,1,49,0,0,0,0,0,0,0,0,0,0,49
2014-03-13 15:14:47,7,1000,0,200,0,400,0,0,0,0,100,0,300
2014-03-13 15:15:03,1,75,0,0,0,0,75,0,0,0,0,0,0
2014-03-13 15:15:05,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:15:06,2,200,0,0,0,200,0,0,0,0,0,0,0
2014-03-13 15:15:25,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:15:36,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:15:39,11,1824,0,900,0,0,0,0,0,0,100,200,624
2014-03-13 15:15:40,6,900,0,100,0,0,200,0,0,272,0,0,328
2014-03-13 15:15:48,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 15:15:49,6,365,0,331,6,0,0,0,0,28,0,0,0
2014-03-13 15:15:50,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:15:51,1,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 15:15:53,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:15:57,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 15:16:23,3,300,0,0,100,0,0,0,0,0,0,200,0
2014-03-13 15:16:33,2,200,0,0,0,100,0,0,0,0,100,0,0
2014-03-13 15:16:34,12,1431,0,31,200,0,600,100,0,300,0,0,200
2014-03-13 15:16:35,5,500,0,0,0,200,0,0,0,0,200,100,0
2014-03-13 15:16:46,16,2200,0,400,200,0,200,100,0,400,0,100,800
2014-03-13 15:16:47,4,400,0,0,400,0,0,0,0,0,0,0,0
2014-03-13 15:16:48,12,1108,0,600,100,0,0,0,0,111,0,0,297
2014-03-13 15:16:50,14,2218,0,118,300,200,0,100,0,200,100,0,1200
2014-03-13 15:16:51,7,1000,0,400,0,0,0,0,0,0,0,500,100
2014-03-13 15:16:53,2,200,0,0,100,0,0,0,0,100,0,0,0
2014-03-13 15:16:56,8,894,0,200,0,200,0,0,0,0,0,0,494
2014-03-13 15:16:57,8,900,0,500,0,0,0,0,0,200,0,0,200
2014-03-13 15:16:58,2,125,0,60,0,0,65,0,0,0,0,0,0
2014-03-13 15:16:59,2,200,0,100,0,0,0,0,0,0,0,0,100
2014-03-13 15:17:00,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 15:17:13,12,1198,0,398,100,100,100,100,0,200,0,0,200
2014-03-13 15:17:22,3,200,0,100,0,0,0,0,0,0,0,0,100
2014-03-13 15:17:28,5,444,0,100,244,0,0,0,0,100,0,0,0
2014-03-13 15:17:36,5,543,0,200,0,0,243,0,0,0,0,0,100
2014-03-13 15:17:41,2,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 15:17:43,1,128,0,0,0,0,0,0,0,0,0,0,128
2014-03-13 15:17:55,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:17:57,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:18:02,2,172,0,0,0,0,172,0,0,0,0,0,0
2014-03-13 15:18:08,1,29,0,0,0,0,0,0,0,0,0,29,0
2014-03-13 15:18:12,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 15:18:33,5,400,0,0,100,0,0,0,0,0,200,71,29
2014-03-13 15:18:35,12,1671,0,900,0,0,100,0,0,300,0,0,371
2014-03-13 15:18:36,3,300,0,300,0,0,0,0,0,0,0,0,0
2014-03-13 15:18:47,17,2269,0,1169,300,100,0,0,0,200,0,100,400
2014-03-13 15:18:48,25,2655,0,1250,300,0,100,0,0,117,0,0,888
2014-03-13 15:18:55,6,700,0,400,0,0,0,0,0,0,0,0,300
2014-03-13 15:19:00,9,842,0,826,0,0,0,0,0,16,0,0,0
2014-03-13 15:19:03,7,754,0,626,0,0,0,0,0,0,0,0,128
2014-03-13 15:19:15,67,10799,0,2396,603,400,3000,100,200,1310,200,700,1890
2014-03-13 15:19:16,64,10425,0,3823,1302,200,400,0,0,1300,0,0,3400
2014-03-13 15:19:17,37,5597,0,2336,400,61,0,0,0,700,0,0,2100
2014-03-13 15:19:18,13,2100,0,200,400,0,800,0,0,300,0,0,400
2014-03-13 15:19:19,6,1200,0,400,200,0,100,0,0,200,0,0,300
2014-03-13 15:19:20,1,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 15:19:21,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:19:22,6,1000,0,0,200,0,0,0,0,400,0,0,400
2014-03-13 15:19:25,6,510,0,150,260,0,0,0,0,0,0,100,0
2014-03-13 15:19:26,2,60,0,0,60,0,0,0,0,0,0,0,0
2014-03-13 15:19:27,11,852,0,546,80,26,0,0,0,100,0,0,100
2014-03-13 15:19:38,2,400,0,0,0,0,0,0,0,0,0,100,300
2014-03-13 15:19:45,5,800,0,700,0,0,0,0,0,0,0,0,100
2014-03-13 15:19:48,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:19:51,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:19:54,5,304,0,4,100,0,0,0,0,0,0,0,200
2014-03-13 15:19:55,26,5794,0,433,500,361,1700,100,100,500,300,0,1800
2014-03-13 15:19:56,38,6759,0,2351,408,0,100,0,0,1100,100,0,2700
2014-03-13 15:19:57,47,8977,0,3777,1200,300,100,0,0,1300,300,500,1500
2014-03-13 15:19:58,14,1827,0,327,213,0,100,0,0,500,0,0,687
2014-03-13 15:19:59,1,60,0,0,0,0,0,0,0,0,0,0,60
2014-03-13 15:20:00,28,5487,0,600,587,100,700,0,0,1500,0,100,1900
2014-03-13 15:20:01,2,263,0,200,0,0,63,0,0,0,0,0,0
2014-03-13 15:20:09,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 15:20:21,16,2601,0,1601,200,100,0,100,0,100,100,100,300
2014-03-13 15:20:22,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:20:24,3,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:20:26,6,1148,0,0,100,48,100,0,0,200,0,0,700
2014-03-13 15:20:29,14,2073,0,671,2,0,100,0,0,0,0,0,1300
2014-03-13 15:20:30,22,2473,0,694,100,100,100,0,0,679,0,200,600
2014-03-13 15:20:31,3,217,0,217,0,0,0,0,0,0,0,0,0
2014-03-13 15:20:32,4,400,0,200,100,0,0,0,0,0,0,0,100
2014-03-13 15:20:35,13,1433,0,828,157,0,0,0,0,0,100,48,300
2014-03-13 15:20:36,2,103,0,100,3,0,0,0,0,0,0,0,0
2014-03-13 15:20:37,3,200,0,0,0,0,0,0,0,100,0,0,100
2014-03-13 15:20:38,12,1352,0,1052,0,0,0,0,0,0,0,0,300
2014-03-13 15:20:39,7,305,0,5,0,0,100,0,0,200,0,0,0
2014-03-13 15:20:41,3,800,0,100,100,0,0,0,0,0,0,0,600
2014-03-13 15:20:47,9,1561,0,300,100,0,100,0,0,200,0,0,861
2014-03-13 15:20:50,7,900,0,200,0,0,300,0,0,100,100,0,200
2014-03-13 15:20:53,4,500,0,400,0,100,0,0,0,0,0,0,0
2014-03-13 15:20:55,2,400,0,100,0,0,300,0,0,0,0,0,0
2014-03-13 15:21:00,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 15:21:11,8,1135,0,700,100,0,100,0,0,135,0,0,100
2014-03-13 15:21:17,2,3,0,0,3,0,0,0,0,0,0,0,0
2014-03-13 15:21:19,2,140,0,100,40,0,0,0,0,0,0,0,0
2014-03-13 15:21:20,3,257,0,100,157,0,0,0,0,0,0,0,0
2014-03-13 15:21:21,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 15:21:22,6,600,0,300,0,0,0,0,0,300,0,0,0
2014-03-13 15:21:31,3,300,0,0,0,100,0,0,0,0,100,100,0
2014-03-13 15:21:36,1,22,0,0,0,0,0,0,0,0,22,0,0
2014-03-13 15:21:37,1,59,0,0,0,0,0,0,0,0,0,59,0
2014-03-13 15:21:51,20,3134,0,1334,100,0,800,100,0,400,0,0,400
2014-03-13 15:21:52,11,1200,0,700,0,0,100,0,0,100,0,0,300
2014-03-13 15:21:54,13,2600,0,500,200,100,200,0,0,0,200,100,1300
2014-03-13 15:21:57,17,2361,0,800,502,100,100,0,0,484,0,75,300
2014-03-13 15:21:58,2,107,0,100,0,0,0,0,0,0,0,0,7
2014-03-13 15:21:59,2,193,0,0,100,0,0,0,0,0,0,0,93
2014-03-13 15:22:00,9,660,0,660,0,0,0,0,0,0,0,0,0
2014-03-13 15:22:02,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:22:03,1,28,0,28,0,0,0,0,0,0,0,0,0
2014-03-13 15:22:07,3,300,0,0,0,100,0,0,0,200,0,0,0
2014-03-13 15:22:10,9,1172,0,572,200,0,0,0,0,300,0,0,100
2014-03-13 15:22:11,2,200,0,0,0,200,0,0,0,0,0,0,0
2014-03-13 15:22:15,3,400,0,0,100,0,0,0,0,0,0,100,200
2014-03-13 15:22:20,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 15:22:21,27,3312,0,1500,312,100,100,0,0,200,0,0,1100
2014-03-13 15:22:22,9,1260,0,500,360,0,0,0,0,0,0,0,400
2014-03-13 15:22:23,38,4936,0,2902,200,134,0,0,0,600,0,100,1000
2014-03-13 15:22:24,6,522,0,356,0,166,0,0,0,0,0,0,0
2014-03-13 15:22:26,8,818,0,318,100,0,0,0,0,0,0,0,400
2014-03-13 15:22:28,3,300,0,300,0,0,0,0,0,0,0,0,0
2014-03-13 15:22:29,19,2440,0,340,100,100,300,0,0,400,100,100,1000
2014-03-13 15:22:31,4,500,0,500,0,0,0,0,0,0,0,0,0
2014-03-13 15:22:32,3,500,0,0,400,0,0,0,0,0,0,0,100
2014-03-13 15:22:35,5,600,0,400,0,200,0,0,0,0,0,0,0
2014-03-13 15:22:38,7,643,0,443,0,0,0,0,0,100,0,0,100
2014-03-13 15:22:45,3,300,0,200,0,0,0,0,0,0,0,0,100
2014-03-13 15:22:55,8,1000,0,300,100,0,0,100,0,100,100,100,200
2014-03-13 15:22:56,3,205,0,5,0,0,100,0,0,0,0,0,100
2014-03-13 15:23:05,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:23:09,7,700,0,200,0,0,400,0,0,0,0,100,0
2014-03-13 15:23:10,4,500,0,300,0,0,200,0,0,0,0,0,0
2014-03-13 15:23:11,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 15:23:16,8,898,0,198,0,0,0,0,0,500,0,0,200
2014-03-13 15:23:17,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:23:23,3,300,0,100,100,0,0,0,0,0,0,100,0
2014-03-13 15:23:31,8,800,0,200,100,0,100,0,0,0,200,100,100
2014-03-13 15:23:33,8,800,0,200,0,200,100,0,100,100,0,0,100
2014-03-13 15:23:45,8,1600,0,0,600,0,0,100,0,100,200,0,600
2014-03-13 15:23:48,1,378,0,0,0,0,0,0,0,0,0,0,378
2014-03-13 15:23:58,8,700,0,300,0,37,100,0,0,100,0,100,63
2014-03-13 15:24:23,15,1880,0,300,100,0,230,0,0,250,300,100,600
2014-03-13 15:24:24,3,210,0,100,0,10,0,0,0,100,0,0,0
2014-03-13 15:24:30,47,6395,0,1829,403,63,2000,100,0,400,100,300,1200
2014-03-13 15:24:37,33,6790,0,2500,665,0,25,0,0,400,200,100,2900
2014-03-13 15:24:38,5,500,0,0,0,0,300,0,0,100,0,0,100
2014-03-13 15:24:39,3,500,0,0,100,100,0,0,0,0,0,0,300
2014-03-13 15:24:40,3,400,0,0,0,0,0,0,0,0,200,0,200
2014-03-13 15:24:43,5,542,0,200,100,0,0,0,0,42,0,0,200
2014-03-13 15:24:45,2,200,0,200,0,0,0,0,0,0,0,0,0
2014-03-13 15:24:54,3,200,0,0,0,100,0,0,0,0,100,0,0
2014-03-13 15:25:03,12,1300,0,200,300,0,300,100,0,300,0,0,100
2014-03-13 15:25:04,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:25:11,2,200,0,0,100,0,0,0,0,100,0,0,0
2014-03-13 15:25:12,3,400,0,0,100,0,300,0,0,0,0,0,0
2014-03-13 15:25:13,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 15:25:15,2,200,0,100,100,0,0,0,0,0,0,0,0
2014-03-13 15:25:16,1,30,0,0,0,0,0,0,0,30,0,0,0
2014-03-13 15:25:19,2,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 15:25:21,1,200,0,200,0,0,0,0,0,0,0,0,0
2014-03-13 15:25:24,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:25:26,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:25:35,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:25:36,6,700,0,0,0,200,0,0,0,0,100,200,200
2014-03-13 15:25:37,1,300,0,0,0,0,0,0,0,0,0,0,300
2014-03-13 15:25:46,6,800,0,300,200,0,0,0,0,0,0,0,300
2014-03-13 15:25:53,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 15:25:54,4,509,0,500,9,0,0,0,0,0,0,0,0
2014-03-13 15:26:01,1,30,0,0,0,0,0,0,0,0,0,30,0
2014-03-13 15:26:07,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:26:16,2,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:26:20,15,1699,0,600,200,30,290,0,0,100,100,79,300
2014-03-13 15:26:23,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:26:32,1,24,0,0,0,24,0,0,0,0,0,0,0
2014-03-13 15:26:35,13,2081,0,159,168,0,905,0,0,12,237,100,500
2014-03-13 15:26:39,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:26:42,13,1972,0,241,95,0,790,0,0,88,0,0,758
2014-03-13 15:26:47,1,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 15:26:48,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:26:49,16,2630,0,1350,100,0,780,0,0,100,0,100,200
2014-03-13 15:26:54,5,435,0,175,0,0,60,0,0,100,0,100,0
2014-03-13 15:26:57,1,50,0,0,0,50,0,0,0,0,0,0,0
2014-03-13 15:27:08,30,3717,0,717,400,0,300,100,0,700,300,500,700
2014-03-13 15:27:11,2,101,0,1,0,0,100,0,0,0,0,0,0
2014-03-13 15:27:15,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 15:27:16,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:27:30,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 15:27:43,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:27:56,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:27:57,16,1901,0,401,400,0,900,0,0,200,0,0,0
2014-03-13 15:28:04,11,1400,0,600,200,0,200,0,0,100,100,200,0
2014-03-13 15:28:09,2,200,0,0,0,0,0,0,0,0,200,0,0
2014-03-13 15:28:16,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:28:17,10,2333,0,233,100,0,1000,0,0,400,0,0,600
2014-03-13 15:28:21,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:28:23,12,1073,0,353,100,0,120,0,0,300,0,100,100
2014-03-13 15:28:27,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:28:28,7,500,0,100,0,0,100,0,0,0,100,0,200
2014-03-13 15:28:33,2,200,0,0,0,0,0,200,0,0,0,0,0
2014-03-13 15:28:34,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:28:46,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:28:47,3,300,0,0,0,0,300,0,0,0,0,0,0
2014-03-13 15:28:52,11,1600,0,800,0,0,200,0,0,0,0,100,500
2014-03-13 15:28:55,6,800,0,200,0,0,0,0,0,100,300,0,200
2014-03-13 15:28:56,11,1433,0,133,100,100,500,0,0,100,100,100,300
2014-03-13 15:28:58,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:29:00,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:29:02,7,3634,0,300,0,0,0,0,0,400,100,0,2834
2014-03-13 15:29:08,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:29:09,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:29:21,4,400,0,0,0,0,100,0,0,100,0,0,200
2014-03-13 15:29:25,7,1100,0,400,0,0,0,0,0,0,100,100,500
2014-03-13 15:29:29,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:29:32,8,1133,0,133,0,0,0,0,0,300,0,0,700
2014-03-13 15:29:34,3,227,0,0,0,0,0,0,0,9,0,0,218
2014-03-13 15:29:38,15,1700,0,100,400,0,300,100,0,300,0,0,500
2014-03-13 15:29:43,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:29:47,1,300,0,0,0,0,0,0,0,0,0,0,300
2014-03-13 15:29:50,4,400,0,0,100,0,0,0,0,0,100,100,100
2014-03-13 15:29:51,34,4645,0,1254,700,100,1200,0,0,591,0,0,800
2014-03-13 15:29:52,2,200,0,0,0,100,0,0,0,100,0,0,0
2014-03-13 15:29:54,3,500,0,0,0,0,400,0,0,0,0,0,100
2014-03-13 15:29:55,21,14805,0,300,0,100,100,50,0,200,100,300,13655
2014-03-13 15:30:03,13,1550,0,600,500,0,50,0,0,200,0,0,200
2014-03-13 15:30:04,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:30:07,2,200,0,100,0,0,0,0,0,0,0,0,100
2014-03-13 15:30:10,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:30:15,3,223,0,123,0,0,0,0,0,0,0,0,100
2014-03-13 15:30:19,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:30:32,6,700,0,100,0,0,400,0,0,100,0,0,100
2014-03-13 15:30:33,2,149,0,49,0,0,100,0,0,0,0,0,0
2014-03-13 15:30:38,14,1700,0,200,300,100,200,0,0,100,0,100,700
2014-03-13 15:30:41,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:30:50,46,6106,0,1852,900,200,200,100,0,900,500,200,1254
2014-03-13 15:30:51,3,200,0,100,0,0,100,0,0,0,0,0,0
2014-03-13 15:30:53,5,1000,0,300,0,0,0,0,0,500,0,0,200
2014-03-13 15:30:55,6,587,0,87,100,0,0,0,0,300,0,0,100
2014-03-13 15:30:56,6,1213,0,213,100,0,0,0,0,0,0,0,900
2014-03-13 15:30:57,1,200,0,200,0,0,0,0,0,0,0,0,0
