TimeInterval,TradeCount,Volume,Direct Edge X,BATS,Direct Edge A,BATS Y,NASDAQ,NASDAQ OMX PSX,NYSE Arca SM,NASDAQ OMX BX,CBOE
2014-03-13 12:24:33,3,200,0,0,0,0,200,0,0,0,0
2014-03-13 12:24:39,5,163,0,140,0,0,23,0,0,0,0
2014-03-13 12:24:40,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:24:42,1,10,0,0,0,0,0,0,10,0,0
2014-03-13 12:24:46,2,150,0,0,0,0,0,0,150,0,0
2014-03-13 12:24:58,1,100,100,0,0,0,0,0,0,0,0
2014-03-13 12:25:01,14,618,0,13,150,13,439,0,3,0,0
2014-03-13 12:25:06,7,732,0,13,0,13,13,0,680,13,0
2014-03-13 12:25:07,1,100,0,0,100,0,0,0,0,0,0
2014-03-13 12:25:13,2,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:25:16,1,1,0,0,0,0,1,0,0,0,0
2014-03-13 12:25:17,2,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:25:19,2,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:25:27,2,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:25:36,4,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:25:42,6,165,100,26,0,13,13,0,13,0,0
2014-03-13 12:25:57,6,100,0,0,0,0,87,0,13,0,0
2014-03-13 12:26:12,4,100,100,0,0,0,0,0,0,0,0
2014-03-13 12:26:19,1,12,0,0,0,0,12,0,0,0,0
2014-03-13 12:26:26,2,26,0,0,0,26,0,0,0,0,0
2014-03-13 12:26:27,2,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:26:31,2,41,0,0,0,0,41,0,0,0,0
2014-03-13 12:26:33,1,6,0,0,0,0,6,0,0,0,0
2014-03-13 12:26:42,1,9,9,0,0,0,0,0,0,0,0
2014-03-13 12:26:44,4,139,91,0,0,0,48,0,0,0,0
2014-03-13 12:27:04,1,10,0,0,0,0,10,0,0,0,0
2014-03-13 12:27:14,1,1,0,1,0,0,0,0,0,0,0
2014-03-13 12:27:22,1,7,0,7,0,0,0,0,0,0,0
2014-03-13 12:27:26,3,108,0,8,0,100,0,0,0,0,0
2014-03-13 12:27:30,1,8,0,8,0,0,0,0,0,0,0
2014-03-13 12:27:50,1,5,0,5,0,0,0,0,0,0,0
2014-03-13 12:27:57,1,13,0,0,0,0,0,0,0,13,0
2014-03-13 12:28:12,19,947,100,247,0,0,493,0,107,0,0
2014-03-13 12:28:42,1,2,0,0,0,0,2,0,0,0,0
2014-03-13 12:28:45,19,638,199,151,0,0,136,0,152,0,0
2014-03-13 12:28:46,7,163,100,48,0,0,15,0,0,0,0
2014-03-13 12:28:47,3,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:29:01,1,1,0,0,0,0,1,0,0,0,0
2014-03-13 12:29:10,5,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:29:11,1,5,0,0,0,0,5,0,0,0,0
2014-03-13 12:29:19,7,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:30:07,1,5,0,0,0,0,5,0,0,0,0
2014-03-13 12:30:10,3,39,0,0,0,0,0,0,0,39,0
2014-03-13 12:30:17,8,120,0,20,0,0,100,0,0,0,0
2014-03-13 12:30:45,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:30:47,25,482,0,78,0,39,287,0,39,39,0
2014-03-13 12:30:52,16,376,105,0,200,22,34,0,0,15,0
2014-03-13 12:30:54,1,100,0,0,100,0,0,0,0,0,0
2014-03-13 12:31:07,3,27,0,0,0,0,27,0,0,0,0
2014-03-13 12:31:10,1,100,0,0,0,0,0,0,0,100,0
2014-03-13 12:31:12,1,25,0,0,0,25,0,0,0,0,0
2014-03-13 12:31:13,4,142,0,0,0,0,142,0,0,0,0
2014-03-13 12:31:20,4,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:31:22,15,266,0,0,0,0,30,0,236,0,0
2014-03-13 12:31:30,1,4,0,0,0,0,0,0,4,0,0
2014-03-13 12:31:35,4,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:31:39,12,120,58,0,0,0,62,0,0,0,0
2014-03-13 12:31:41,5,100,0,100,0,0,0,0,0,0,0
2014-03-13 12:31:42,1,1,0,0,0,0,0,0,1,0,0
2014-03-13 12:31:47,50,1409,174,247,200,102,452,0,195,39,0
2014-03-13 12:31:48,6,78,0,0,0,0,39,0,39,0,0
2014-03-13 12:31:51,2,23,0,0,0,0,0,0,23,0,0
2014-03-13 12:32:05,1,8,0,0,0,0,8,0,0,0,0
2014-03-13 12:32:06,7,160,0,0,0,30,115,0,15,0,0
2014-03-13 12:32:15,3,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:32:21,19,485,100,26,0,26,267,0,14,52,0
2014-03-13 12:32:24,1,4,0,0,0,0,4,0,0,0,0
2014-03-13 12:32:31,6,180,0,0,0,0,0,0,180,0,0
2014-03-13 12:32:33,5,200,0,0,0,0,0,0,100,100,0
2014-03-13 12:32:40,28,1255,10,126,0,126,303,0,690,0,0
2014-03-13 12:32:53,39,1234,130,49,0,127,280,0,535,113,0
2014-03-13 12:33:00,1,6,0,0,0,0,6,0,0,0,0
2014-03-13 12:33:11,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:33:12,1,1,0,0,0,0,1,0,0,0,0
2014-03-13 12:33:13,5,354,0,0,0,0,254,0,100,0,0
2014-03-13 12:33:19,1,100,0,0,0,100,0,0,0,0,0
2014-03-13 12:33:26,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:33:39,17,1407,0,89,0,200,272,0,846,0,0
2014-03-13 12:33:41,1,13,0,0,0,0,13,0,0,0,0
2014-03-13 12:34:27,5,1000,0,0,0,0,1000,0,0,0,0
2014-03-13 12:34:28,2,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:34:32,1,2,0,0,0,0,0,0,2,0,0
2014-03-13 12:34:34,2,64,0,0,0,0,64,0,0,0,0
2014-03-13 12:34:38,8,1175,1000,62,0,13,0,0,100,0,0
2014-03-13 12:34:44,1,100,0,0,100,0,0,0,0,0,0
2014-03-13 12:34:47,1,100,100,0,0,0,0,0,0,0,0
2014-03-13 12:35:01,1,100,0,0,0,0,0,0,0,0,100
2014-03-13 12:35:04,4,58,0,13,0,0,13,0,0,32,0
2014-03-13 12:35:15,2,8,0,0,0,0,8,0,0,0,0
2014-03-13 12:35:18,3,104,0,0,0,0,4,0,100,0,0
2014-03-13 12:35:24,8,243,0,0,0,0,243,0,0,0,0
2014-03-13 12:35:25,28,652,200,0,0,0,452,0,0,0,0
2014-03-13 12:35:26,36,593,100,83,0,52,266,0,53,39,0
2014-03-13 12:35:27,21,2181,0,13,132,26,1784,0,213,13,0
2014-03-13 12:35:28,2,140,0,0,0,0,100,0,40,0,0
2014-03-13 12:35:29,3,300,0,100,0,0,200,0,0,0,0
2014-03-13 12:35:35,1,70,0,0,0,0,70,0,0,0,0
2014-03-13 12:35:36,6,152,0,13,0,13,100,0,13,13,0
2014-03-13 12:35:41,7,275,0,39,0,13,223,0,0,0,0
2014-03-13 12:35:52,2,20,0,0,0,0,0,0,20,0,0
2014-03-13 12:35:53,3,16,0,14,0,0,0,0,0,2,0
2014-03-13 12:36:03,5,213,0,13,0,0,200,0,0,0,0
2014-03-13 12:36:09,1,3,0,0,0,0,3,0,0,0,0
2014-03-13 12:36:10,2,26,0,0,0,13,0,0,0,13,0
2014-03-13 12:36:12,1,10,0,0,0,0,0,0,0,10,0
2014-03-13 12:36:21,1,14,0,14,0,0,0,0,0,0,0
2014-03-13 12:36:29,9,183,0,13,0,13,144,0,0,13,0
2014-03-13 12:36:50,1,13,0,0,0,13,0,0,0,0,0
2014-03-13 12:36:52,1,1,0,0,0,0,0,0,0,1,0
2014-03-13 12:37:02,2,200,0,0,0,0,200,0,0,0,0
2014-03-13 12:37:18,1,3,0,0,0,0,3,0,0,0,0
2014-03-13 12:37:26,1,10,10,0,0,0,0,0,0,0,0
2014-03-13 12:37:27,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:37:45,5,203,0,0,0,0,203,0,0,0,0
2014-03-13 12:37:46,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:37:48,1,100,0,0,0,0,0,0,0,100,0
2014-03-13 12:37:52,2,200,0,0,0,0,200,0,0,0,0
2014-03-13 12:38:07,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:38:17,2,120,0,20,0,0,0,0,100,0,0
2014-03-13 12:38:25,1,5,5,0,0,0,0,0,0,0,0
2014-03-13 12:38:28,1,50,0,0,0,0,50,0,0,0,0
2014-03-13 12:38:29,2,300,0,100,0,0,200,0,0,0,0
2014-03-13 12:38:32,2,112,0,0,0,0,100,0,0,12,0
2014-03-13 12:38:34,1,48,0,0,0,0,48,0,0,0,0
2014-03-13 12:38:35,5,324,24,0,0,0,300,0,0,0,0
2014-03-13 12:38:44,2,200,100,0,0,0,100,0,0,0,0
2014-03-13 12:38:45,6,230,0,100,0,0,130,0,0,0,0
2014-03-13 12:38:47,3,115,0,0,0,0,15,0,100,0,0
2014-03-13 12:38:48,2,115,0,100,0,0,15,0,0,0,0
2014-03-13 12:39:02,1,100,0,0,100,0,0,0,0,0,0
2014-03-13 12:39:16,2,141,0,41,100,0,0,0,0,0,0
2014-03-13 12:39:21,2,24,0,0,0,0,24,0,0,0,0
2014-03-13 12:39:32,5,295,0,0,0,0,15,0,280,0,0
2014-03-13 12:39:33,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:39:40,5,210,0,0,0,6,4,0,200,0,0
2014-03-13 12:39:44,1,7,0,0,0,0,0,0,7,0,0
2014-03-13 12:39:48,2,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:39:52,4,297,0,0,0,0,77,0,220,0,0
2014-03-13 12:39:53,1,100,100,0,0,0,0,0,0,0,0
2014-03-13 12:39:59,3,213,0,0,0,0,200,0,13,0,0
2014-03-13 12:40:05,20,840,410,0,0,0,430,0,0,0,0
2014-03-13 12:40:20,9,721,0,0,0,0,421,0,300,0,0
2014-03-13 12:40:32,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:40:34,2,200,0,0,0,0,100,0,100,0,0
2014-03-13 12:40:39,5,286,14,0,0,0,100,0,172,0,0
2014-03-13 12:40:42,1,25,0,0,0,0,25,0,0,0,0
2014-03-13 12:40:47,1,50,0,0,0,0,0,0,50,0,0
2014-03-13 12:40:54,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:41:14,2,200,0,100,0,0,0,0,100,0,0
2014-03-13 12:41:19,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:41:20,6,500,0,400,0,0,100,0,0,0,0
2014-03-13 12:41:21,9,702,200,0,0,0,502,0,0,0,0
2014-03-13 12:41:22,1,60,0,0,0,0,60,0,0,0,0
2014-03-13 12:41:23,5,403,0,0,0,0,303,0,100,0,0
2014-03-13 12:41:24,12,731,0,21,0,0,310,0,300,100,0
2014-03-13 12:41:25,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:41:38,1,81,0,0,0,0,81,0,0,0,0
2014-03-13 12:41:43,5,299,0,0,0,0,249,0,50,0,0
2014-03-13 12:41:45,1,5,0,0,0,0,0,0,0,0,5
2014-03-13 12:42:04,2,51,0,0,0,0,51,0,0,0,0
2014-03-13 12:42:18,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:42:23,2,200,0,0,0,0,200,0,0,0,0
2014-03-13 12:42:28,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:42:29,1,10,0,0,0,0,0,0,10,0,0
2014-03-13 12:42:58,1,17,0,0,17,0,0,0,0,0,0
2014-03-13 12:43:04,1,2,0,0,0,0,0,0,0,2,0
2014-03-13 12:43:12,4,300,0,0,0,0,0,0,300,0,0
2014-03-13 12:43:15,9,434,1,0,0,0,3,10,420,0,0
2014-03-13 12:43:19,1,1,0,0,0,0,0,0,0,1,0
2014-03-13 12:43:37,5,266,56,200,0,0,0,0,0,10,0
2014-03-13 12:43:40,1,75,0,0,0,0,75,0,0,0,0
2014-03-13 12:44:12,1,86,0,0,0,0,86,0,0,0,0
2014-03-13 12:44:13,1,6,0,0,0,0,6,0,0,0,0
2014-03-13 12:44:16,1,10,10,0,0,0,0,0,0,0,0
2014-03-13 12:44:33,1,65,65,0,0,0,0,0,0,0,0
2014-03-13 12:44:38,1,4,0,0,0,0,4,0,0,0,0
2014-03-13 12:44:42,1,11,0,0,0,0,0,0,0,11,0
2014-03-13 12:44:43,1,10,0,10,0,0,0,0,0,0,0
2014-03-13 12:44:53,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:45:07,4,144,40,90,4,0,0,0,10,0,0
2014-03-13 12:45:20,20,575,100,39,0,26,136,0,261,13,0
2014-03-13 12:45:21,11,285,20,143,0,13,63,0,33,13,0
2014-03-13 12:45:27,6,313,0,313,0,0,0,0,0,0,0
2014-03-13 12:45:32,1,13,0,0,0,0,0,0,13,0,0
2014-03-13 12:45:33,4,224,0,0,0,0,224,0,0,0,0
2014-03-13 12:45:37,1,10,0,0,0,0,10,0,0,0,0
2014-03-13 12:46:02,2,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:46:22,5,208,0,0,0,0,208,0,0,0,0
2014-03-13 12:46:27,3,185,0,0,0,0,185,0,0,0,0
2014-03-13 12:46:39,24,906,100,139,100,52,126,0,263,126,0
2014-03-13 12:46:40,4,100,0,58,0,0,42,0,0,0,0
2014-03-13 12:46:56,2,160,0,0,0,0,0,0,160,0,0
2014-03-13 12:47:46,7,483,0,0,0,0,300,0,183,0,0
2014-03-13 12:47:47,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:47:57,2,187,0,0,0,0,187,0,0,0,0
2014-03-13 12:48:34,6,500,0,0,0,0,213,0,287,0,0
2014-03-13 12:48:39,11,983,0,115,0,0,643,0,225,0,0
2014-03-13 12:48:45,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:49:51,11,715,41,0,0,0,509,0,165,0,0
2014-03-13 12:50:07,5,174,0,67,0,0,107,0,0,0,0
2014-03-13 12:50:11,1,100,0,100,0,0,0,0,0,0,0
2014-03-13 12:50:26,2,100,0,100,0,0,0,0,0,0,0
2014-03-13 12:50:41,3,215,0,0,0,0,115,0,100,0,0
2014-03-13 12:50:49,1,2,0,0,0,0,2,0,0,0,0
2014-03-13 12:50:53,4,300,0,0,0,0,300,0,0,0,0
2014-03-13 12:50:56,2,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:50:57,1,9,0,0,9,0,0,0,0,0,0
2014-03-13 12:51:12,2,500,500,0,0,0,0,0,0,0,0
2014-03-13 12:51:19,2,200,100,0,0,0,100,0,0,0,0
2014-03-13 12:51:27,1,100,0,0,100,0,0,0,0,0,0
2014-03-13 12:51:28,2,200,0,100,0,0,100,0,0,0,0
2014-03-13 12:51:43,1,100,0,100,0,0,0,0,0,0,0
2014-03-13 12:51:50,2,40,0,0,0,0,20,0,20,0,0
2014-03-13 12:51:59,1,100,0,100,0,0,0,0,0,0,0
2014-03-13 12:52:06,4,84,0,0,54,0,30,0,0,0,0
2014-03-13 12:52:09,1,30,0,0,0,0,30,0,0,0,0
2014-03-13 12:52:11,2,23,0,0,0,0,23,0,0,0,0
2014-03-13 12:52:15,1,40,0,40,0,0,0,0,0,0,0
2014-03-13 12:52:16,1,15,0,0,0,0,0,0,15,0,0
2014-03-13 12:52:47,5,271,0,0,0,0,0,0,271,0,0
2014-03-13 12:52:53,7,357,0,0,0,0,207,0,150,0,0
2014-03-13 12:52:58,2,168,0,0,0,0,100,0,68,0,0
2014-03-13 12:53:02,1,60,0,60,0,0,0,0,0,0,0
2014-03-13 12:53:04,1,3,0,0,0,0,3,0,0,0,0
2014-03-13 12:53:08,1,1,0,0,0,0,1,0,0,0,0
2014-03-13 12:53:10,2,200,0,100,0,0,100,0,0,0,0
2014-03-13 12:53:30,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:53:44,2,200,0,0,0,0,100,0,100,0,0
2014-03-13 12:53:49,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:53:51,4,480,0,100,0,0,280,0,100,0,0
2014-03-13 12:54:08,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:54:09,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:54:28,5,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:54:30,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:54:40,2,13,0,0,0,0,3,0,10,0,0
2014-03-13 12:54:48,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:54:55,1,100,0,100,0,0,0,0,0,0,0
2014-03-13 12:55:03,3,200,0,0,0,100,0,0,100,0,0
2014-03-13 12:55:04,2,105,0,100,5,0,0,0,0,0,0
2014-03-13 12:55:09,1,100,0,100,0,0,0,0,0,0,0
2014-03-13 12:55:11,1,6,0,0,0,0,6,0,0,0,0
2014-03-13 12:55:12,16,971,296,120,186,0,65,0,304,0,0
2014-03-13 12:55:15,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:55:27,8,477,0,70,100,0,204,0,103,0,0
2014-03-13 12:55:28,1,3,0,0,0,0,3,0,0,0,0
2014-03-13 12:55:33,1,100,0,100,0,0,0,0,0,0,0
2014-03-13 12:55:44,3,108,0,0,8,0,100,0,0,0,0
2014-03-13 12:55:45,2,110,100,0,0,0,10,0,0,0,0
2014-03-13 12:55:47,7,700,0,0,0,0,700,0,0,0,0
2014-03-13 12:55:57,1,100,0,100,0,0,0,0,0,0,0
2014-03-13 12:56:01,1,3,0,0,0,0,3,0,0,0,0
2014-03-13 12:56:10,7,183,0,0,0,0,82,0,101,0,0
2014-03-13 12:56:20,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:56:22,5,161,0,0,0,0,51,0,110,0,0
2014-03-13 12:56:34,3,204,0,204,0,0,0,0,0,0,0
2014-03-13 12:56:36,7,620,0,120,0,0,500,0,0,0,0
2014-03-13 12:56:37,4,305,0,0,0,0,305,0,0,0,0
2014-03-13 12:56:38,2,124,0,0,0,0,124,0,0,0,0
2014-03-13 12:56:43,3,235,0,0,0,0,235,0,0,0,0
2014-03-13 12:56:46,2,158,0,0,158,0,0,0,0,0,0
2014-03-13 12:56:47,3,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:57:35,3,300,0,100,100,0,100,0,0,0,0
2014-03-13 12:57:37,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:57:38,9,903,205,295,0,0,203,0,200,0,0
2014-03-13 12:57:39,3,35,10,0,0,0,25,0,0,0,0
2014-03-13 12:57:41,2,100,100,0,0,0,0,0,0,0,0
2014-03-13 12:57:45,7,142,0,100,0,0,42,0,0,0,0
2014-03-13 12:58:10,2,105,0,0,0,0,5,0,100,0,0
2014-03-13 12:58:12,7,55,45,0,0,0,10,0,0,0,0
2014-03-13 12:58:52,14,733,100,0,0,0,362,0,171,100,0
2014-03-13 12:59:00,30,1218,50,100,0,0,396,0,672,0,0
2014-03-13 12:59:05,5,140,0,0,0,0,15,0,125,0,0
2014-03-13 12:59:09,5,210,0,0,0,0,210,0,0,0,0
2014-03-13 12:59:12,5,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:59:39,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 13:00:09,5,121,0,0,0,0,21,0,100,0,0
2014-03-13 13:00:15,1,50,50,0,0,0,0,0,0,0,0
2014-03-13 13:00:17,12,100,0,0,0,0,100,0,0,0,0
2014-03-13 13:00:35,1,2,0,0,0,0,2,0,0,0,0
2014-03-13 13:00:39,7,219,0,0,0,0,219,0,0,0,0
2014-03-13 13:00:40,34,1061,688,0,0,0,270,0,3,100,0
2014-03-13 13:00:41,1,200,200,0,0,0,0,0,0,0,0
2014-03-13 13:00:49,1,1,0,1,0,0,0,0,0,0,0
2014-03-13 13:00:50,1,25,0,25,0,0,0,0,0,0,0
2014-03-13 13:00:51,3,215,0,200,0,0,15,0,0,0,0
2014-03-13 13:01:00,7,470,0,340,0,0,0,0,130,0,0
2014-03-13 13:01:02,7,340,0,257,0,0,83,0,0,0,0
2014-03-13 13:01:03,1,47,47,0,0,0,0,0,0,0,0
2014-03-13 13:01:06,2,177,0,77,0,0,100,0,0,0,0
2014-03-13 13:01:13,7,1249,0,200,0,0,1049,0,0,0,0
2014-03-13 13:01:14,22,665,285,16,0,0,54,0,200,110,0
2014-03-13 13:01:15,3,40,0,0,0,0,3,0,37,0,0
2014-03-13 13:01:17,1,25,0,0,0,0,25,0,0,0,0
2014-03-13 13:01:24,2,103,0,0,0,0,103,0,0,0,0
2014-03-13 13:01:29,3,200,0,98,0,0,102,0,0,0,0
2014-03-13 13:01:30,4,300,0,98,0,0,102,0,100,0,0
2014-03-13 13:01:34,9,454,200,0,0,0,235,0,19,0,0
2014-03-13 13:01:35,1,9,0,0,0,0,0,0,9,0,0
2014-03-13 13:01:40,4,132,0,19,0,0,110,0,3,0,0
2014-03-13 13:01:43,3,302,2,0,0,0,0,0,300,0,0
2014-03-13 13:01:44,6,165,47,100,0,0,14,0,4,0,0
2014-03-13 13:01:45,1,5,5,0,0,0,0,0,0,0,0
2014-03-13 13:01:46,6,238,46,10,0,0,102,0,80,0,0
2014-03-13 13:01:47,2,200,0,0,0,0,100,0,0,100,0
2014-03-13 13:01:48,10,540,200,0,0,0,300,0,40,0,0
2014-03-13 13:01:49,13,916,0,0,0,0,656,0,260,0,0
2014-03-13 13:01:55,2,21,0,0,0,0,21,0,0,0,0
2014-03-13 13:01:56,5,206,0,100,0,0,106,0,0,0,0
2014-03-13 13:01:57,3,160,15,0,0,0,145,0,0,0,0
2014-03-13 13:01:59,1,10,0,0,0,0,10,0,0,0,0
2014-03-13 13:02:01,1,32,0,0,0,0,32,0,0,0,0
2014-03-13 13:02:04,19,1114,100,120,0,21,659,0,214,0,0
2014-03-13 13:02:06,12,882,0,0,200,100,382,0,100,100,0
2014-03-13 13:02:07,4,129,100,0,0,0,0,0,29,0,0
2014-03-13 13:02:13,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 13:02:19,3,300,0,0,100,0,100,0,0,100,0
2014-03-13 13:02:24,1,50,0,0,0,0,50,0,0,0,0
2014-03-13 13:02:25,8,266,0,0,100,0,120,0,0,46,0
2014-03-13 13:02:26,1,24,0,0,24,0,0,0,0,0,0
2014-03-13 13:02:32,1,25,0,0,0,0,25,0,0,0,0
2014-03-13 13:02:38,1,75,0,0,0,0,75,0,0,0,0
2014-03-13 13:02:40,1,17,17,0,0,0,0,0,0,0,0
2014-03-13 13:02:42,9,717,0,0,0,0,417,0,300,0,0
2014-03-13 13:02:45,2,200,0,200,0,0,0,0,0,0,0
2014-03-13 13:02:49,3,200,0,200,0,0,0,0,0,0,0
2014-03-13 13:02:52,7,155,0,0,0,0,155,0,0,0,0
2014-03-13 13:02:55,5,110,0,0,0,0,110,0,0,0,0
2014-03-13 13:02:56,2,100,0,100,0,0,0,0,0,0,0
2014-03-13 13:03:05,1,100,0,0,0,0,0,0,0,0,100
2014-03-13 13:03:07,39,665,0,400,0,0,265,0,0,0,0
2014-03-13 13:03:09,10,125,0,5,0,0,18,0,102,0,0
2014-03-13 13:03:11,3,13,0,0,0,0,13,0,0,0,0
2014-03-13 13:03:25,1,1,0,0,0,0,1,0,0,0,0
2014-03-13 13:03:29,9,136,100,0,0,0,21,0,15,0,0
2014-03-13 13:03:45,10,606,0,100,0,0,266,0,240,0,0
2014-03-13 13:03:46,1,10,0,10,0,0,0,0,0,0,0
2014-03-13 13:03:47,6,416,216,0,0,0,100,0,0,100,0
2014-03-13 13:03:49,1,5,5,0,0,0,0,0,0,0,0
2014-03-13 13:03:59,2,125,0,25,0,0,100,0,0,0,0
2014-03-13 13:04:01,2,40,0,40,0,0,0,0,0,0,0
2014-03-13 13:04:16,19,929,260,100,0,0,300,0,269,0,0
2014-03-13 13:04:17,16,930,133,80,40,0,277,0,300,100,0
2014-03-13 13:04:18,1,100,0,0,100,0,0,0,0,0,0
2014-03-13 13:04:21,9,413,0,200,0,0,15,0,98,100,0
2014-03-13 13:04:41,2,103,0,0,0,0,0,0,103,0,0
2014-03-13 13:04:46,3,167,0,0,0,0,0,0,167,0,0
2014-03-13 13:04:49,1,1,0,0,0,0,0,0,1,0,0
2014-03-13 13:04:54,2,200,0,0,0,0,50,0,150,0,0
2014-03-13 13:05:00,1,10,0,0,0,0,10,0,0,0,0
2014-03-13 13:05:09,1,5,0,0,0,0,5,0,0,0,0
2014-03-13 13:05:13,10,745,220,180,0,0,0,0,345,0,0
2014-03-13 13:05:14,11,636,100,100,0,0,436,0,0,0,0
2014-03-13 13:05:20,3,80,0,0,0,0,0,0,80,0,0
2014-03-13 13:05:29,1,1,0,0,0,0,1,0,0,0,0
2014-03-13 13:05:31,1,100,0,100,0,0,0,0,0,0,0
2014-03-13 13:05:45,6,538,0,400,0,0,0,0,138,0,0
2014-03-13 13:05:47,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 13:05:48,1,15,0,15,0,0,0,0,0,0,0
2014-03-13 13:05:49,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 13:05:57,3,319,0,0,0,0,192,0,127,0,0
2014-03-13 13:05:58,3,169,0,100,0,0,69,0,0,0,0
2014-03-13 13:06:06,1,25,0,25,0,0,0,0,0,0,0
2014-03-13 13:06:25,1,100,0,100,0,0,0,0,0,0,0
2014-03-13 13:06:26,1,10,0,0,0,0,10,0,0,0,0
2014-03-13 13:06:29,18,600,13,0,0,125,161,0,301,0,0
2014-03-13 13:06:34,2,40,0,0,0,0,20,0,20,0,0
2014-03-13 13:06:37,1,70,0,0,0,0,0,0,70,0,0
2014-03-13 13:06:41,3,76,0,0,0,0,56,0,20,0,0
2014-03-13 13:06:46,6,521,0,107,0,0,101,0,313,0,0
2014-03-13 13:06:54,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 13:07:01,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 13:07:08,4,280,0,200,0,0,0,0,80,0,0
2014-03-13 13:07:09,1,5,0,5,0,0,0,0,0,0,0
2014-03-13 13:07:14,1,1,0,1,0,0,0,0,0,0,0
2014-03-13 13:07:19,1,10,0,10,0,0,0,0,0,0,0
2014-03-13 13:07:22,13,452,79,284,0,0,80,0,9,0,0
2014-03-13 13:07:26,2,100,0,0,0,8,92,0,0,0,0
2014-03-13 13:07:39,23,942,284,0,0,0,371,0,287,0,0
2014-03-13 13:07:40,8,384,0,0,0,0,240,0,44,100,0
2014-03-13 13:07:41,2,7,0,0,0,0,0,0,7,0,0
2014-03-13 13:07:46,1,16,0,0,0,0,0,0,16,0,0
2014-03-13 13:07:55,1,60,0,60,0,0,0,0,0,0,0
2014-03-13 13:08:01,2,190,0,0,0,0,0,0,190,0,0
2014-03-13 13:08:03,1,1,0,1,0,0,0,0,0,0,0
2014-03-13 13:08:31,11,124,0,1,0,0,23,0,100,0,0
2014-03-13 13:08:32,1,64,0,0,0,0,0,0,64,0,0
2014-03-13 13:08:33,12,93,0,10,0,0,33,0,50,0,0
2014-03-13 13:08:37,2,200,0,0,0,0,0,0,100,100,0
2014-03-13 13:08:41,1,20,0,0,0,0,0,0,20,0,0
2014-03-13 13:08:43,2,200,0,0,0,0,0,0,200,0,0
2014-03-13 13:08:45,14,1683,100,90,100,100,43,0,1150,100,0
2014-03-13 13:08:47,1,90,0,0,0,0,0,0,90,0,0
2014-03-13 13:08:51,1,100,100,0,0,0,0,0,0,0,0
2014-03-13 13:08:54,1,75,0,0,0,0,0,0,75,0,0
2014-03-13 13:09:06,6,385,40,0,0,0,225,0,120,0,0
2014-03-13 13:09:23,1,9,0,0,0,0,0,0,9,0,0
